,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000003374,YGR142W,BTN2,8.0,18.4864787683,2.31080984604,"[0.038128488, 0.37150964, 0.61914968, 1.000518, 1.5072037, 2.3949723, 5.9010968, 6.6539001]","v-SNARE binding protein; facilitates specific protein retrieval from a late endosome to the Golgi; modulates arginine uptake, possible role in mediating pH homeostasis between the vacuole and plasma membrane H(+)-ATPase; contributes to prion curing; BTN2 has a paralog, CUR1, that arose from the whole genome duplication"
S000004732,YMR125W,STO1,7.0,18.4701695442,2.63859564917,"[1.5429442, 1.8102851, 2.2146842, 2.3065128, 3.2817466, 3.5330331, 3.7809634]",Large subunit of the nuclear mRNA cap-binding protein complex; interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80
S000001021,YHL029C,OCA5,7.0,18.4615448117,2.63736354453,"[0.63144726, 0.78513265, 1.5306643, 2.0213137, 3.0515707, 3.3530188, 7.0883975]",Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts
S000005409,YOL049W,GSH2,9.0,18.4572611451,2.0508067939,"[0.081517249, 0.34256956, 0.53484595, 0.64966106, 0.74927634, 2.0573659, 2.5364425, 3.1288269, 8.3767557]",Glutathione synthetase; catalyzes the ATP-dependent synthesis of glutathione (GSH) from gamma-glutamylcysteine and glycine; induced by oxidative stress and heat shock
S000005448,YOL088C,MPD2,5.0,18.453073144,3.69061462879,"[0.85030091, 2.5352435, 3.0832572, 5.1164122, 6.8678594]",Member of the protein disulfide isomerase (PDI) family; exhibits chaperone activity; overexpression suppresses the lethality of a pdi1 deletion but does not complement all Pdi1p functions; undergoes oxidation by Ero1p
S000001351,YIL089W,,9.0,18.4526946507,2.05029940564,"[0.018408116, 0.075698137, 0.50128412, 0.53314883, 1.2834314, 1.6799911, 1.9934174, 3.5930388, 8.7742767]",Protein of unknown function found in the ER and vacuole lumen; overexpression of YIL089W affects endocytic protein trafficking
S000004976,YNL031C,HHT2,9.0,18.4496482015,2.04996091127,"[0.89298391, 0.98245746, 1.103144, 1.4606785, 2.0129995, 2.0239825, 3.0933819, 3.1040142, 3.7760062]","Histone H3; core histone protein required for chromatin assembly, part of heterochromatin-mediated telomeric and HM silencing; one of two identical histone H3 proteins (see HHT1); regulated by acetylation, methylation, and phosphorylation; H3K14 acetylation plays an important role in the unfolding of strongly positioned nucleosomes during repair of UV damage"
S000004779,YMR169C,ALD3,6.0,18.4455781579,3.07426302632,"[0.83699197, 1.07525, 1.3692113, 1.9743515, 3.4469669, 9.7428064]",Cytoplasmic aldehyde dehydrogenase; involved in beta-alanine synthesis; uses NAD+ as the preferred coenzyme; very similar to Ald2p; expression is induced by stress and repressed by glucose
S000006154,YPL233W,NSL1,4.0,18.440998435,4.61024960876,"[1.6355717, 1.9279147, 7.1851315, 7.6923804]",Essential component of the MIND kinetochore complex; joins kinetochore subunits contacting DNA to those contacting microtubules; required for accurate chromosome segregation; complex consists of Mtw1p Including Nnf1p-Nsl1p-Dsn1p (MIND)
S000001005,YHL013C,OTU2,5.0,18.4393066019,3.68786132038,"[0.17022787, 1.7549438, 2.7278123, 4.4534578, 9.3328648]","Protein of unknown function; may interact with ribosomes, based on co-purification experiments; member of the ovarian tumor-like (OTU) superfamily of predicted cysteine proteases; shows cytoplasmic localization; protein abundance increases in response to DNA replication stress"
S000005649,YOR123C,LEO1,9.0,18.4315132499,2.04794591665,"[0.24720079, 0.52346134, 0.53173548, 0.81675774, 1.317979, 1.6471602, 3.6608231, 4.1765537, 5.5098419]",Component of the Paf1 complex; which associates with RNA polymerase II and is involved in histone methylation; plays a role in regulating Ty1 transposition; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay
S000001875,YFL019C,,6.0,18.4264298677,3.07107164462,"[0.54602605, 0.67400014, 0.87362117, 2.8668721, 5.897532, 7.5683784]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YFL019C is not an essential gene"
S000004990,YNL045W,LAP2,10.0,18.4240715802,1.84240715802,"[0.071691126, 0.89503437, 1.0118797, 1.0344279, 1.1291764, 1.2379729, 2.3495872, 2.7705495, 3.7382991, 4.1854534]",Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase
S000005297,YNR014W,,7.0,18.422372818,2.63176754543,"[1.0079067, 1.7200868, 2.3001785, 2.677707, 3.1472592, 3.6300864, 3.9391482]","Putative protein of unknown function; expression is cell-cycle regulated, Azf1p-dependent, and heat-inducible; YNR014W has a paralog, YMR206W, that arose from the whole genome duplication"
S000001856,YFL038C,YPT1,8.0,18.3862395585,2.29827994481,"[0.34976789, 0.91927534, 1.1421289, 1.681407, 1.6868112, 3.1785545, 3.8167381, 5.6115565]","Rab family GTPase; involved in the ER-to-Golgi step of the secretory pathway; complex formation with the Rab escort protein Mrs6p is required for prenylation of Ypt1p by type II protein geranylgeranyltransferase (Bet2p-Bet4p); binds to unspliced HAC1 mRNA; regulates the unfolded protein response (UPR) by promoting the decay of HAC1 RNA; localizes to the early Golgi, the transitional Golgi and ER membranes, pre-autophagosomal structures, and cytoplasmic vesicles"
S000003078,YGL110C,CUE3,9.0,18.3770247996,2.0418916444,"[0.39882925, 0.61629355, 0.73221529, 0.74271876, 0.95703322, 1.3994355, 1.6981382, 2.2540023, 9.5783587]","Protein of unknown function; has a CUE domain that binds ubiquitin, which may facilitate intramolecular monoubiquitination"
S000003180,YGL212W,VAM7,8.0,18.3759770691,2.29699713364,"[0.17038754, 0.66084731, 0.94612515, 0.9822588, 1.8818345, 3.5647738, 3.9425957, 6.2271543]",Vacuolar SNARE protein; functions with Vam3p in vacuolar protein trafficking; has an N-terminal PX domain (phosphoinositide-binding module) that binds PtdIns-3-P and mediates membrane binding; SNAP-25 homolog; protein abundance increases in response to DNA replication stress
S000007232,YDL130W-A,STF1,7.0,18.3735017031,2.62478595759,"[0.099173382, 0.28656301, 1.9534404, 2.2909536, 2.6251197, 3.5968554, 7.5213962]","Protein involved in regulation of the mitochondrial F1F0-ATP synthase; Stf1p and Stf2p act as stabilizing factors that enhance inhibitory action of the Inh1p protein; protein abundance increases in response to DNA replication stress; STF1 has a paralog, INH1, that arose from the whole genome duplication"
S000000295,YBR091C,TIM12,7.0,18.3711904883,2.62445578405,"[0.39508736, 0.43393493, 0.63523585, 1.6380429, 2.7399211, 5.7090268, 6.8199415]","Essential protein of the inner mitochondrial membrane; peripherally localized; component of the TIM22 complex, which is a twin-pore translocase that mediates insertion of numerous multispanning inner membrane proteins"
S000004923,YMR306W,FKS3,9.0,18.366417706,2.04071307845,"[0.12504584, 0.60514253, 0.87344193, 0.93918186, 1.5196083, 1.5855029, 2.9670053, 4.440414, 5.3110752]","Protein involved in spore wall assembly; has similarity to 1,3-beta-D-glucan synthase catalytic subunits Fks1p and Gsc2p; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
S000001631,YKL148C,SDH1,4.0,18.3596113324,4.5899028331,"[0.89031392, 4.6657047, 5.4181337, 7.3854589]",Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome
S000003505,YGR273C,,4.0,18.336183548,4.58404588699,"[1.8201237, 2.6047883, 6.5924902, 7.3187814]","Putative protein of unknown function; expression downregulated by treatment with 8-methoxypsoralen plus UVA irradiation; not an essential gene; YGR273C has a paralog, YMR295C, that arose from the whole genome duplication"
S000000616,YCR022C,,7.0,18.3355365917,2.61936237024,"[0.11488261, 0.49150839, 0.64031655, 2.0280383, 2.3257861, 2.9195073, 9.8154974]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YCR022C is not an essential gene"
S000003352,YGR120C,COG2,7.0,18.3187703192,2.61696718846,"[0.095353484, 0.39913443, 1.6140532, 1.9943264, 3.9613261, 4.9468637, 5.307713]",Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments; the components of the Golgi complex are Gog1p through Cog8p
S000006333,YPR129W,SCD6,10.0,18.3161480427,1.83161480427,"[0.20025325, 0.59934163, 0.77926934, 1.2350941, 1.4135796, 1.9018633, 2.2671738, 2.5740528, 2.6753151, 4.6702051]",Repressor of translation initiation; binds eIF4G through its RGG domain and inhibits recruitment of the preinitiation complex; also contains an Lsm domain; may have a role in RNA processing; overproduction suppresses null mutation in clathrin heavy chain gene CHC1; forms cytoplasmic foci upon DNA replication stress
S000006069,YPL148C,PPT2,3.0,18.3120691776,6.10402305921,"[3.4940379, 5.5118351, 9.3061962]",Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation
S000003199,YGL230C,,5.0,18.3113335371,3.66226670742,"[1.4457024, 2.373683, 4.1381693, 5.1089745, 5.2448044]",Putative protein of unknown function; non-essential gene
S000028548,YGL041C-B,,9.0,18.3058494339,2.03398327043,"[0.01357174, 0.49370724, 0.52807665, 0.75607365, 1.6968458, 1.8986186, 2.8679895, 3.0816293, 6.969337]",Putative protein of unknown function; identified by fungal homology and RT-PCR; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum
S000005924,YPL003W,ULA1,6.0,18.2983665168,3.0497277528,"[0.17314169, 0.79419667, 0.81902283, 4.0199747, 5.6266994, 6.8653312]",Protein that activates Rub1p (NEDD8) before neddylation; acts together with Uba3p; may play a role in protein degradation
S000000596,YCR003W,MRPL32,6.0,18.2981932461,3.04969887435,"[0.47980145, 0.77176023, 2.1311765, 2.4115238, 2.5434134, 9.9605179]",Mitochondrial ribosomal protein of the large subunit; protein abundance increases in response to DNA replication stress
S000002283,YDL125C,HNT1,7.0,18.2968595624,2.61383708034,"[0.89616996, 1.3532119, 2.1740174, 2.8247566, 3.1625881, 3.9333742, 3.9527414]","Adenosine 5'-monophosphoramidase; interacts physically and genetically with Kin28p, a CDK and TFIIK subunit, and genetically with CAK1; member of histidine triad (HIT) superfamily of nucleotide-binding proteins; protein abundance increases in response to DNA replication stress; human homolog HINT1 can complement yeast hnt1 mutant"
S000004081,YLR091W,GEP5,7.0,18.2929519713,2.61327885304,"[0.16054499, 0.26364669, 0.90247196, 1.4135623, 2.8945224, 5.13516, 7.5230436]",Protein of unknown function; required for mitochondrial genome maintenance; detected in highly purified mitochondria in high-throughput studies; null mutant has decreased levels of cardiolipin and phosphatidylethanolamine
S000028584,YOR316C-A,,10.0,18.2873365544,1.82873365544,"[0.0076478682, 0.17123577, 0.25221908, 0.40475905, 0.72568929, 1.684274, 2.027375, 2.1217449, 4.2742629, 6.6181288]",Putative protein of unknown function; identified by fungal homology and RT-PCR
S000004194,YLR204W,QRI5,3.0,18.2841205597,6.09470685323,"[4.7494717, 6.6512222, 6.8834267]",Mitochondrial inner membrane protein; required for accumulation of spliced COX1 mRNA; may have an additional role in translation of COX1 mRNA
S000003856,YJR095W,SFC1,11.0,18.2805640325,1.6618694575,"[0.09320157, 0.17725655, 0.59775227, 0.61246461, 0.94594431, 0.98171204, 1.3623562, 1.8702826, 2.9492247, 3.6659846, 5.0243845]",Mitochondrial succinate-fumarate transporter; transports succinate into and fumarate out of the mitochondrion; required for ethanol and acetate utilization
S000006522,TA(UGC)E,,9.0,18.2731363811,2.03034848678,"[0.020305041, 0.42280066, 1.1200132, 1.611106, 1.9440182, 2.2168415, 2.2267909, 4.2961349, 4.4151258]","Alanine tRNA (tRNA-Ala), predicted by tRNAscan-SE analysis; one of 5 nuclear tRNA genes containing the tDNA-anticodon TGC (mature tRNA may be UGC or may contain modified bases), decodes GCA and probably GCG codons into alanine, one of 16 nuclear tRNAs for alanine"
S000002890,YDR482C,CWC21,7.0,18.267497927,2.60964256099,"[0.48036298, 0.50043607, 0.96587855, 2.8582983, 3.4295049, 4.9136248, 5.1193924]",Protein involved in RNA splicing by the spliceosome; component of a complex containing Cef1p; interacts genetically with ISY1 and BUD13; may bind RNA; has similarity to S. pombe Cwf21p
S000002861,YDR453C,TSA2,7.0,18.2658238262,2.60940340374,"[0.17641677, 0.43943581, 1.0185862, 1.9758446, 3.2545519, 4.7413101, 6.6596785]","Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog, TSA1, that arose from the whole genome duplication"
S000000040,YAL042W,ERV46,8.0,18.2656889111,2.28321111389,"[0.13112773, 0.80802059, 1.2370238, 1.3971785, 3.0063493, 3.6028538, 3.7504196, 4.3327155]",Protein localized to COPII-coated vesicles; forms a complex with Erv41p; involved in the membrane fusion stage of transport
S000001796,YKR088C,TVP38,6.0,18.2607504129,3.04345840216,"[0.61441904, 0.7645039, 1.3644458, 2.9697278, 3.9397504, 8.6079035]",Integral membrane protein; localized to late Golgi vesicles along with the v-SNARE Tlg2p; required for asymmetric localization of Kar9p during mitosis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern
S000001208,YHR165C,PRP8,6.0,18.2568517327,3.04280862212,"[0.72457272, 1.4662294, 3.1623793, 3.5112934, 4.189281, 5.2030959]","Component of U4/U6-U5 snRNP complex; involved in second catalytic step of splicing; participates in spliceosomal assembly through its interaction with U1 snRNA; largest and most evolutionarily conserved protein of the spliceosome; mutations in human ortholog, PRPF8, cause Retinitis pigmentosa and missplicing in Myelodysplastic syndrome; mouse ortholog interacts with androgen receptor and may have a role in prostate cancer"
S000000908,YER106W,MAM1,4.0,18.2533335686,4.56333339214,"[0.81368136, 2.9870646, 4.6426415, 9.8099461]",Monopolin; kinetochore associated protein involved in chromosome attachment to meiotic spindle
S000001134,YHR092C,HXT4,3.0,18.2480149269,6.0826716423,"[4.0443411, 6.8830595, 7.3206143]","High-affinity glucose transporter; member of the major facilitator superfamily, expression is induced by low levels of glucose and repressed by high levels of glucose; HXT4 has a paralog, HXT7, that arose from the whole genome duplication"
S000005181,YNL237W,YTP1,7.0,18.2456553727,2.60652219611,"[0.12802522, 0.13440809, 0.18978935, 2.0381238, 3.4220431, 4.1589808, 8.1742849]",Probable type-III integral membrane protein of unknown function; has regions of similarity to mitochondrial electron transport proteins
S000005854,YOR327C,SNC2,6.0,18.2455590367,3.04092650612,"[0.26956153, 0.61317414, 1.4503521, 4.8076487, 5.1738362, 5.9309864]","Vesicle membrane receptor protein (v-SNARE); involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane; Snc2p levels regulated by Vps45p; member of the synaptobrevin/VAMP family of R-type v-SNARE proteins; SNC2 has a paralog, SNC1, that arose from the whole genome duplication"
S000001648,YKL165C,MCD4,11.0,18.2432735097,1.65847940997,"[0.023753894, 0.14082283, 0.14975162, 0.16795595, 0.32908335, 1.7591574, 1.788931, 2.3313637, 2.605098, 3.1685534, 5.7788024]",Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol
S000000396,YBR192W,RIM2,7.0,18.2364265323,2.60520379032,"[0.74541926, 0.8653273, 2.0521576, 2.4875398, 3.0501764, 4.3161769, 4.7196293]",Mitochondrial pyrimidine nucleotide transporter; imports pyrimidine nucleoside triphosphates and exports pyrimidine nucleoside monophosphates; member of the mitochondrial carrier family
S000000606,YCR013C,,5.0,18.2195162773,3.64390325546,"[2.1933167, 2.7278345, 2.7979059, 3.4476504, 7.0528088]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; transcription of both YCR013C and the overlapping essential gene PGK1 is reduced in a gcr1 null mutant"
S000001311,YIL049W,DFG10,6.0,18.2170748711,3.03617914518,"[1.0730517, 1.3340724, 2.2176194, 4.0412598, 4.2766118, 5.2744598]","Probable polyprenol reductase; catalyzes conversion of polyprenol to dolichol, the precursor for N-glycosylation; involved in filamentous growth; mutations in human homolog SRD5A3 confer CDG (Congenital Disorders of Glycosylation); human SRD5A3 can complement yeast null mutant"
S000000502,YBR298C,MAL31,5.0,18.2138441801,3.64276883602,"[1.8807822, 2.290735, 3.5690331, 4.5463982, 5.9268956]",Maltose permease; high-affinity maltose transporter (alpha-glucoside transporter); encoded in the MAL3 complex locus; member of the 12 transmembrane domain superfamily of sugar transporters; functional in genomic reference strain S288C
S000003300,YGR068C,ART5,7.0,18.2120149732,2.60171642474,"[0.67409825, 0.94501543, 0.96838814, 1.6065981, 2.8417478, 2.892349, 8.2838182]",Protein proposed to regulate endocytosis of plasma membrane proteins; regulates by recruiting the ubiquitin ligase Rsp5p to its target in the plasma membrane; SWAT-GFP and mCherry fusion proteins localize to the cytosol
S000003298,YGR066C,,8.0,18.2081662337,2.27602077922,"[0.0058217417, 0.17019393, 0.41885561, 1.4943672, 2.0947981, 3.7750609, 4.1948237, 6.054245]",Putative protein of unknown function
S000002936,YDR528W,HLR1,8.0,18.2059568167,2.27574460208,"[0.27243128, 0.46493593, 0.72738487, 1.2267352, 1.7736584, 2.9856844, 3.4205582, 7.3345685]","Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog, LRE1, that arose from the whole genome duplication"
S000003166,YGL198W,YIP4,7.0,18.2030578852,2.60043684074,"[0.23617089, 0.67197913, 0.83333856, 2.920804, 3.2087951, 4.1423273, 6.1896429]",Protein that interacts with Rab GTPases; localized to late Golgi vesicles; computational analysis of large-scale protein-protein interaction data suggests a possible role in vesicle-mediated transport
S000000991,YER189W,,6.0,18.1972442269,3.03287403782,"[0.59449464, 2.0213752, 2.6181152, 3.3345561, 3.8976645, 5.7310386]",Putative protein of unknown function
S000004483,YML021C,UNG1,7.0,18.1856454313,2.59794934733,"[0.32738867, 0.81979197, 1.4780867, 1.7900271, 2.1546359, 5.6785498, 5.9371653]","Uracil-DNA glycosylase; required for repair of uracil in DNA formed by spontaneous cytosine deamination; efficiently excises uracil from single-stranded DNA in vivo; not required for strand-specific mismatch repair; cell-cycle regulated, expressed in late G1; localizes to mitochondria and nucleus"
S000005552,YOR026W,BUB3,6.0,18.1782666445,3.02971110741,"[1.0431231, 2.3170719, 2.4059937, 2.9543607, 3.7090728, 5.7486444]","Kinetochore checkpoint WD40 repeat protein; localizes to kinetochores during prophase and metaphase, delays anaphase in the presence of unattached kinetochores; forms complexes with Mad1p-Bub1p and with Cdc20p, binds Mad2p and Mad3p; functions at kinetochore to activate APC/C-Cdc20p for normal mitotic progression"
S000003120,YGL152C,,5.0,18.1702234149,3.63404468298,"[0.61127359, 1.405393, 2.1354823, 6.9162135, 7.101861]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF PEX14/YGL153W"
S000002553,YDR146C,SWI5,5.0,18.1668745875,3.63337491751,"[0.50367254, 1.388797, 5.0221548, 5.0345016, 6.2177486]","Transcription factor that recruits Mediator and Swi/Snf complexes; activates transcription of genes expressed at the M/G1 phase boundary and in G1 phase; required for expression of the HO gene controlling mating type switching; localization to nucleus occurs during G1 and appears to be regulated by phosphorylation by Cdc28p kinase; SWI5 has a paralog, ACE2, that arose from the whole genome duplication"
S000006165,YPL244C,HUT1,5.0,18.166100204,3.6332200408,"[0.31600374, 2.2463858, 2.6905265, 4.2877531, 8.6254311]","Protein with a role in UDP-galactose transport to the Golgi lumen; has similarity to human UDP-galactose transporter UGTrel1, exhibits a genetic interaction with S. cerevisiae ERO1"
S000005685,YOR159C,SME1,7.0,18.1601906717,2.5943129531,"[0.081793457, 0.68553072, 0.83676398, 0.92793667, 1.5579623, 2.7815197, 11.288684]","Core Sm protein Sm E; part of heteroheptameric complex (with Smb1p, Smd1p, Smd2p, Smd3p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm E"
S000005471,YOL111C,MDY2,6.0,18.1596463621,3.02660772701,"[0.44090876, 0.71843123, 0.72262329, 0.77288133, 6.0459576, 9.4588442]",Protein involved in inserting tail-anchored proteins into ER membranes; forms a complex with Get4p; required for efficient mating; involved in shmoo formation and nuclear migration in the pre-zygote; associates with ribosomes
S000000988,YER186C,,7.0,18.157460779,2.59392296842,"[0.26651368, 1.5392842, 2.340431, 2.4502745, 3.313379, 3.6757724, 4.571806]",Putative protein of unknown function
S000006538,TD(GUC)J3,,6.0,18.1479448974,3.0246574829,"[0.21007439, 0.68086672, 2.0145981, 3.6187427, 5.6740975, 5.9495654]","Aspartate tRNA (tRNA-Asp), predicted by tRNAscan-SE analysis"
S000004285,YLR294C,,9.0,18.147600261,2.016400029,"[0.0050108708, 0.62994748, 0.72368753, 0.9314816, 0.98618114, 2.813379, 2.8414211, 3.8779948, 5.3384967]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene ATP14"
S000001030,YHL038C,CBP2,7.0,18.1445549503,2.59207927861,"[0.12056217, 0.85348547, 1.1775216, 1.3020803, 1.51342, 4.2257376, 8.9517479]",Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene
S000004823,YMR210W,MGL2,7.0,18.1409827098,2.59156895855,"[0.072371207, 1.1408212, 1.5708516, 1.8984646, 1.9421949, 4.5117593, 7.0045199]","Monoacylglycerol lipase; palmitoyl monoacylglycerol is the preferred substrate; role in triacylglycerol catabolism; minor role in medium-chain fatty acid ethyl ester biosynthesis; contains an alpha/beta hydrolase domain and a typical lipase motif; has similarity to acyltransferases, Eeb1p and Eht1p, and human ABHD1"
S000001012,YHL020C,OPI1,9.0,18.1320127547,2.01466808385,"[0.1367922, 0.16047285, 0.39790246, 0.94550627, 1.0157623, 2.2317469, 2.3252165, 2.9800565, 7.9385567]","Transcriptional regulator of a variety of genes; phosphorylation by protein kinase A stimulates Opi1p function in negative regulation of phospholipid biosynthetic genes; involved in telomere maintenance; null exhibits disrupted mitochondrial metabolism and low cardiolipin content, strongly correlated with overproduction of inositol"
S000000804,YER002W,NOP16,2.0,18.1300218105,9.06501090527,"[2.9833219, 15.1467]",Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis
S000003763,YJR003C,MRX12,8.0,18.1292830706,2.26616038382,"[0.85100883, 0.91086847, 0.9428159, 1.3135328, 1.7589285, 3.1613095, 3.2226646, 5.9681544]",Protein that associates with mitochondrial ribosome; detected in highly purified mitochondria in high-throughput studies; predicted to be involved in ribosome biogenesis
S000002909,YDR501W,PLM2,7.0,18.1287428141,2.58982040201,"[0.51179832, 0.66128677, 2.3607812, 2.528192, 2.6281903, 3.2173223, 6.2211719]","Putative transcription factor, contains Forkhead Associated domain; found associated with chromatin; target of SBF transcription factor; induced in response to DNA damaging agents and deletion of telomerase; PLM2 has a paralog, TOS4, that arose from the whole genome duplication"
S000002782,YDR374C,PHO92,4.0,18.1110665649,4.52776664123,"[0.1604787, 0.83960021, 8.3613939, 8.7495937]",Posttranscriptional regulator of phosphate metabolism; facilitates PHO4 mRNA degradation by interacting with Pop2p; regulates PHO4 mRNA stability by binding to PHO4's 3'UTR in a phosphate-dependent manner; contains highly conserved YTH (YT521-B Homology) domain that exhibits RNA-binding activity; human homolog YTHDF2 can complement yeast null mutant
S000005028,YNL084C,END3,6.0,18.1087070107,3.01811783512,"[0.92315692, 1.0334374, 1.8394961, 2.5742958, 5.6684904, 6.0698304]",EH domain-containing protein involved in endocytosis; actin cytoskeletal organization and cell wall morphogenesis; forms a complex with Sla1p and Pan1p
S000002796,YDR388W,RVS167,8.0,18.1054862738,2.26318578422,"[0.52397305, 0.56923026, 1.0323772, 1.0799927, 2.9690814, 3.7022476, 3.9030726, 4.3255115]","Calmodulin-binding actin-associated protein; roles in endocytic membrane tabulation and constriction, and exocytosis; N-BAR domain protein that interacts with Rvs161p to regulate actin cytoskeleton, endocytosis, and viability following starvation or osmotic stress; recruited to bud tips by Gyl1p and Gyp5p during polarized growth; homolog of mammalian amphiphysin"
S000002906,YDR498C,SEC20,5.0,18.0966744125,3.6193348825,"[0.26017496, 1.1545894, 4.3781605, 4.5009398, 7.8028097]",Membrane glycoprotein v-SNARE; involved in retrograde transport from the Golgi to the endoplasmic reticulum (ER); required for N- and O-glycosylation in the Golgi but not in the ER and for efficient nuclear fusion during mating; mediates Sey1p-independent homotypic ER fusion; interacts with the Dsl1p complex through Tip20p
S000002745,YDR337W,MRPS28,5.0,18.0880196095,3.61760392189,"[0.96094036, 2.1669517, 3.5143232, 3.5360816, 7.9097228]",Mitochondrial ribosomal protein of the small subunit
S000003395,YGR163W,GTR2,7.0,18.0829104781,2.58327292545,"[0.17797813, 0.30526182, 0.40341437, 0.82726407, 3.1704838, 3.5520649, 9.6464434]",Subunit of a TORC1-stimulating GTPase complex; subunit of the Gtr1-Gtr2 GTPase complex that stimulates TORC1 in response to amino acid stimulation; stimulates the GTPase activity of Gtr1p; negatively regulates the Ran/Tc4 GTPase cycle; activates transcription; tethered to the vacuolar membrane as part of the EGO complex (EGOC); required for sorting of Gap1p; activated by the the Lst4p-Lst7p GAP complex; localizes to cytoplasm and to chromatin; homolog of human RagC and
S000001491,YKL008C,LAC1,5.0,18.080377385,3.616075477,"[0.15587024, 1.3500268, 2.9625318, 4.8054442, 8.8065042]","Ceramide synthase component; involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine, functionally equivalent to Lag1p; LAC1 has a paralog, LAG1, that arose from the whole genome duplication"
S000006000,YPL079W,RPL21B,6.0,18.0749765337,3.01249608894,"[0.34290805, 0.88129985, 0.88389212, 3.4775581, 5.9528861, 6.5364323]","Ribosomal 60S subunit protein L21B; homologous to mammalian ribosomal protein L21, no bacterial homolog; RPL21B has a paralog, RPL21A, that arose from the whole genome duplication"
S000000347,YBR143C,SUP45,8.0,18.0735673606,2.25919592008,"[0.18649137, 0.3060188, 1.6353377, 2.5039606, 2.5246007, 2.5442967, 4.0429893, 4.3298721]",Polypeptide release factor (eRF1) in translation termination; mutant form acts as a recessive omnipotent suppressor; methylated by Mtq2p-Trm112p in ternary complex eRF1-eRF3-GTP; mutation of methylation site confers resistance to zymocin; has a role in cytokinesis through interaction with Mlc1p
S000001545,YKL062W,MSN4,5.0,18.0665057003,3.61330114007,"[0.41460589, 2.1481962, 3.4099193, 4.7904615, 7.3033228]","Stress-responsive transcriptional activator; activated in stochastic pulses of nuclear localization in response to various stress conditions; binds DNA at stress response elements of responsive genes, inducing gene expression; involved in diauxic shift"
S000004391,YLR399C,BDF1,7.0,18.0600615293,2.5800087899,"[0.097363785, 0.77716416, 0.81970996, 1.5214022, 4.146699, 4.1541667, 6.5435557]","Protein involved in transcription initiation; functions at TATA-containing promoters; associates with the basal transcription factor TFIID; contains two bromodomains; corresponds to the C-terminal region of mammalian TAF1; redundant with Bdf2p; BDF1 has a paralog, BDF2, that arose from the whole genome duplication"
