,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000001545,YKL062W,MSN4,1.0,11.0393781662,11.0393781662,[11.039378],"Stress-responsive transcriptional activator; activated in stochastic pulses of nuclear localization in response to various stress conditions; binds DNA at stress response elements of responsive genes, inducing gene expression; involved in diauxic shift"
S000001676,YKL193C,SDS22,1.0,11.0393781662,11.0393781662,[11.039378],Regulatory subunit of the type 1 protein phosphatase (PP1) Glc7p; whether it functions as a positive or negative regulator of Glc7p is controversial; involved in the regulation of Glc7p nuclear localization and function
S000005961,YPL040C,ISM1,1.0,11.0079345703,11.0079345703,[11.007935],"Mitochondrial isoleucyl-tRNA synthetase; null mutant is deficient in respiratory growth; human homolog IARS2 implicated in mitochondrial diseases, can partially complement yeast null mutant"
S000002843,YDR435C,PPM1,1.0,11.0079345703,11.0079345703,[11.007935],"Carboxyl methyltransferase; methylates the C terminus of the protein phosphatase 2A catalytic subunit (Pph21p or Pph22p), which is important for complex formation with regulatory subunits; required for methionine to inhibit autophagy and promote growth"
S000028588,YPL038W-A,,1.0,11.0079345703,11.0079345703,[11.007935],Putative protein of unknown function; identified by fungal homology and RT-PCR
S000003237,YGR005C,TFG2,1.0,11.0079345703,11.0079345703,[11.007935],TFIIF (Transcription Factor II) middle subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP30
S000005959,YPL038W,MET31,1.0,11.0079345703,11.0079345703,[11.007935],"Zinc-finger DNA-binding transcription factor; targets strong transcriptional activator Met4p to promoters of sulfur metabolic genes; involved in transcriptional regulation of the methionine biosynthetic genes; feedforward loop controlling expression of MET32 and the lack of such a loop for MET31 may account for the differential actions of Met31p and Met32p; MET31 has a paralog, MET32, that arose from the whole genome duplication"
S000002844,YDR436W,PPZ2,1.0,11.0079345703,11.0079345703,[11.007935],"Serine/threonine protein phosphatase Z, isoform of Ppz1p; involved in regulation of potassium transport, which affects osmotic stability, cell cycle progression, and halotolerance"
S000003239,YGR007W,ECT1,1.0,11.0079345703,11.0079345703,[11.007935],Ethanolamine-phosphate cytidylyltransferase; catalyzes the second step of phosphatidylethanolamine biosynthesis; involved in the maintenance of plasma membrane; similar to mammalian CTP: phosphocholine cytidylyl-transferases; inability of the null mutant to synthesize phosphatidylethanolamine and phosphatidylcholine from ethanolamine is functionally complemented by human PCYT2
S000004715,YMR109W,MYO5,1.0,10.9967069626,10.9967069626,[10.996707],"One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog, MYO3, that arose from the whole genome duplication"
S000003557,YJL020C,BBC1,1.0,10.9967069626,10.9967069626,[10.996707],Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches
S000005163,YNL219C,ALG9,1.0,10.9961576462,10.9961576462,[10.996158],"Mannosyltransferase, involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation"
S000005162,YNL218W,MGS1,1.0,10.9961576462,10.9961576462,[10.996158],Protein with DNA-dependent ATPase and ssDNA annealing activities; involved in maintenance of genome; interacts functionally with DNA polymerase delta; homolog of human Werner helicase interacting protein (WHIP); forms nuclear foci upon DNA replication stress
S000006539,TD(GUC)J4,,1.0,10.9893836975,10.9893836975,[10.989384],"Aspartate tRNA (tRNA-Asp), predicted by tRNAscan-SE analysis"
S000004449,YLR457C,NBP1,1.0,10.9893836975,10.9893836975,[10.989384],"Spindle pole body (SPB) component; required for the insertion of the duplication plaque into the nuclear membrane during SPB duplication; essential for bipolar spindle formation; component of the Mps2p-Bbp1p complex; NBP1 has a paralog, YPR174C, that arose from the whole genome duplication"
S000000898,YER096W,SHC1,1.0,10.9893836975,10.9893836975,[10.989384],"Sporulation-specific activator of Chs3p (chitin synthase III); required for the synthesis of the chitosan layer of ascospores; transcriptionally induced at alkaline pH; SHC1 has a paralog, SKT5, that arose from the whole genome duplication"
S000004435,YLR443W,ECM7,1.0,10.9893836975,10.9893836975,[10.989384],Putative integral membrane protein with a role in calcium uptake; non-essential protein; mutant has cell wall defects and Ca+ uptake deficiencies; transcription is induced under conditions of zinc deficiency
S000000299,YBR095C,RXT2,1.0,10.9849300385,10.9849300385,[10.98493],Component of the histone deacetylase Rpd3L complex; possibly involved in cell fusion and invasive growth; relocalizes to the cytosol in response to hypoxia
S000004802,YMR190C,SGS1,1.0,10.9849300385,10.9849300385,[10.98493],"RecQ family nucleolar DNA helicase; role in genome integrity maintenance, chromosome synapsis, meiotic joint molecule/crossover formation; stimulates activity of Top3p; rapidly lost in response to rapamycin in Rrd1p-dependent manner; forms nuclear foci upon DNA replication stress; yeast SGS1 complements mutations in human homolog BLM implicated in Bloom syndrome; also similar to human WRN implicated in Werner syndrome; human BLM and WRN can each complement yeast null mutant"
S000000300,YBR096W,,1.0,10.9849300385,10.9849300385,[10.98493],Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the ER
S000004320,YLR328W,NMA1,1.0,10.9834508896,10.9834508896,[10.983451],"Nicotinic acid mononucleotide adenylyltransferase; catalyzes the transfer of the adenylyl moiety of ATP to nicotinamide mononucleotide to form NAD; involved in pathways of NAD biosynthesis, including the de novo, NAD(+) salvage, and nicotinamide riboside salvage pathways; homolog of human NMNAT; NMA1 has a paralog, NMA2, that arose from the whole genome duplication"
S000007601,YDL240C-A,,1.0,10.9834508896,10.9834508896,[10.983451],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; identified by sequence comparison with hemiascomycetous yeast species"
S000000238,YBR034C,HMT1,1.0,10.9834508896,10.9834508896,[10.983451],"Nuclear SAM-dependent mono- and asymmetric methyltransferase; modifies hnRNPs, including Npl3p and Hrp1p, affecting their activity and nuclear export; methylates U1 snRNP protein Snp1p, ribosomal protein Rps2p, and histones H3 and H4; interacts genetically with genes encoding components of Rpd3(L) and this interaction is important for Rpd3 recruitment to the subtelomeric region"
S000002973,YGL005C,COG7,1.0,10.9808444977,10.9808444977,[10.980844],Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments
S000001368,YIL106W,MOB1,1.0,10.9808444977,10.9808444977,[10.980844],Component of the mitotic exit network; associates with and is required for the activation and Cdc15p-dependent phosphorylation of the Dbf2p kinase; required for cytokinesis and cell separation; component of the CCR4 transcriptional complex; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress
S000004328,YLR336C,SGD1,1.0,10.9793653488,10.9793653488,[10.979365],Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia
S000000437,YBR233W,PBP2,1.0,10.9793653488,10.9793653488,[10.979365],"RNA binding protein; has similarity to mammalian heterogeneous nuclear RNP K protein, involved in the regulation of telomere position effect and telomere length; relative distribution to the nucleus increases upon DNA replication stress"
S000001671,YKL188C,PXA2,1.0,10.946896553,10.946896553,[10.946897],"Subunit of heterodimeric peroxisomal ABC transport complex, with Pxa1p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transportesr ABCD1 and ABCD2, and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD), a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant"
S000005047,YNL103W,MET4,1.0,10.946896553,10.946896553,[10.946897],"Leucine-zipper transcriptional activator; responsible for regulation of sulfur amino acid pathway; requires different combinations of auxiliary factors Cbf1p, Met28p, Met31p and Met32p; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; can be ubiquitinated by ubiquitin ligase SCF-Met30p, is either degraded or maintained in an inactive state; regulates degradation of its own DNA-binding cofactors by targeting them to SCF-Met30p"
S000005048,YNL104C,LEU4,1.0,10.946896553,10.946896553,[10.946897],"Alpha-isopropylmalate synthase (2-isopropylmalate synthase); the main isozyme responsible for the first step in the leucine biosynthesis pathway; LEU4 has a paralog, LEU9, that arose from the whole genome duplication"
S000006510,TA(AGC)D,,1.0,10.9283771515,10.9283771515,[10.928377],"Alanine tRNA (tRNA-Ala), predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon AGC (converted to IGC in the mature tRNA), decodes GCU and GCC codons into alanine, one of 16 nuclear tRNAs for alanine"
S000005727,YOR201C,MRM1,1.0,10.9283771515,10.9283771515,[10.928377],"Ribose methyltransferase; modifies a functionally critical, conserved nucleotide in mitochondrial 21S rRNA"
S000003112,YGL144C,ROG1,1.0,10.9283771515,10.9283771515,[10.928377],Lipase with specificity for monoacylglycerol; preferred substrate is 1-oleoylglycerol; null mutation affects lipid droplet morphology and overexpression causes increased accumulation of reactive oxygen species
S000000604,YCR011C,ADP1,1.0,10.9283771515,10.9283771515,[10.928377],Putative ATP-dependent permease of the ABC transporter family
S000005729,YOR203W,,1.0,10.9283771515,10.9283771515,[10.928377],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps 5' end of essential DED1 gene required for translation initiation"
S000000605,YCR012W,PGK1,1.0,10.9283771515,10.9283771515,[10.928377],"3-phosphoglycerate kinase; catalyzes transfer of high-energy phosphoryl groups from the acyl phosphate of 1,3-bisphosphoglycerate to ADP to produce ATP; key enzyme in glycolysis and gluconeogenesis"
S000004758,YMR150C,IMP1,1.0,10.9283771515,10.9283771515,[10.928377],Catalytic subunit of mitochondrial inner membrane peptidase complex; required for maturation of mitochondrial proteins of the intermembrane space; complex contains two catalytic subunits (Imp1p and Imp2p that differ in substrate specificty) and Som1p
S000005728,YOR202W,HIS3,1.0,10.9283771515,10.9283771515,[10.928377],"Imidazoleglycerol-phosphate dehydratase; catalyzes the sixth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts; transcription is regulated by general amino acid control via Gcn4p"
S000004879,YMR266W,RSN1,1.0,10.9283771515,10.9283771515,[10.928377],Membrane protein of unknown function; overexpression suppresses NaCl sensitivity of sro7 mutant cells by restoring sodium pump (Ena1p) localization to the plasma membrane
S000004878,YMR265C,,1.0,10.9283771515,10.9283771515,[10.928377],Putative protein of unknown function
S000005579,YOR053W,,1.0,10.9283771515,10.9283771515,[10.928377],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene VHS3/YOR054C"
S000000566,YCL061C,MRC1,1.0,10.9283771515,10.9283771515,[10.928377],"S-phase checkpoint protein required for DNA replication; couples DNA helicase and polymerase; interacts with and stabilizes Pol2p at stalled replication forks during stress, where it forms a pausing complex with Tof1p and is phosphorylated by Mec1p; defines a novel S-phase checkpoint with Hog1p that coordinates DNA replication and transcription upon osmostress; protects uncapped telomeres; Dia2p-dependent degradation mediates checkpoint recovery; mammalian claspin homolog"
S000005256,YNL312W,RFA2,1.0,10.9283771515,10.9283771515,[10.928377],"Subunit of heterotrimeric Replication Protein A (RPA); RPA is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and recombination; RPA protects against inappropriate telomere recombination, and upon telomere uncapping, prevents cell proliferation by a checkpoint-independent pathway; in concert with Sgs1p-Top2p-Rmi1p, stimulates DNA catenation/decatenation activity of Top3p; protein abundance increases in response to DNA replication s"
S000003969,YLL046C,RNP1,1.0,10.9283466339,10.9283466339,[10.928347],"Ribonucleoprotein that contains two RNA recognition motifs (RRM); RNP1 has a paralog, SBP1, that arose from the whole genome duplication"
S000004142,YLR152C,,1.0,10.8459148407,10.8459148407,[10.845915],Putative protein of unknown function; YLR152C is not an essential gene
S000001231,YHR188C,GPI16,1.0,10.8459148407,10.8459148407,[10.845915],Subunit of the glycosylphosphatidylinositol transamidase complex; transmembrane protein; adds GPIs to newly synthesized proteins; human PIG-Tp homolog
S000005540,YOR014W,RTS1,1.0,10.8459148407,10.8459148407,[10.845915],"B-type regulatory subunit of protein phosphatase 2A (PP2A); Rts1p and Cdc55p are alternative regulatory subunits for PP2A catalytic subunits, Pph21p and Pph22p; PP2A-Rts1p protects cohesin when recruited by Sgo1p to the pericentromere; highly enriched at centromeres in the absence of Cdc55p; required for maintenance of septin ring organization during cytokinesis, for ring disassembly in G1 and for dephosphorylation of septin, Shs1p; homolog of the mammalian B' subunit of PP2A"
S000006027,YPL106C,SSE1,1.0,10.8459148407,10.8459148407,[10.845915],"ATPase component of heat shock protein Hsp90 chaperone complex; serves as nucleotide exchange factor to load ATP onto the SSA class of cytosolic Hsp70s; plays a role in prion propagation and determining prion variants; binds unfolded proteins; member of Hsp110 subclass of HSP70 proteins; deletion results in spindle elongation in S phase; SSE1 has a paralog, SSE2, that arose from the whole genome duplication"
S000001233,YHR190W,ERG9,1.0,10.8459148407,10.8459148407,[10.845915],Farnesyl-diphosphate farnesyl transferase (squalene synthase); joins two farnesyl pyrophosphate moieties to form squalene in the sterol biosynthesis pathway
S000000407,YBR203W,COS111,1.0,10.8173456192,10.8173456192,[10.817346],"Protein required for antifungal drug ciclopirox olamine resistance; not related to the subtelomerically-encoded COS family; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
S000005998,YPL077C,,1.0,10.8173456192,10.8173456192,[10.817346],"Putative protein of unknown function; regulates PIS1 expression; mutant displays spore wall assembly defect in ether sensitivity screen; YPL077C is not an essential gene; YPL077C has a paralog, YBR197C, that arose from the whole genome duplication"
S000004885,YMR272C,SCS7,1.0,10.8173456192,10.8173456192,[10.817346],"Sphingolipid alpha-hydroxylase; functions in the alpha-hydroxylation of sphingolipid-associated very long chain fatty acids, has both cytochrome b5-like and hydroxylase/desaturase domains, not essential for growth"
S000028696,YMR272W-B,,1.0,10.8173456192,10.8173456192,[10.817346],"Protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to just the vacuole"
S000001283,YIL021W,RPB3,1.0,10.8173456192,10.8173456192,[10.817346],RNA polymerase II third largest subunit B44; part of central core; similar to prokaryotic alpha subunit
S000004669,YMR065W,KAR5,1.0,10.8126535416,10.8126535416,[10.812654],"Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen, may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone"
S000000140,YBL044W,,1.0,10.8126535416,10.8126535416,[10.812654],Putative protein of unknown function; YBL044W is not an essential protein
S000000203,YBL107C,MIX23,1.0,10.8126535416,10.8126535416,[10.812654],Mitochondrial intermembrane space protein of unknown function; imported via the MIA import machinery; contains an unusual twin cysteine motif (CX13C CX14C)
S000000139,YBL043W,ECM13,1.0,10.8126535416,10.8126535416,[10.812654],"Non-essential protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; ECM13 has a paralog, YJR115W, that arose from the whole genome duplication"
S000000141,YBL045C,COR1,1.0,10.8126535416,10.8126535416,[10.812654],Core subunit of the ubiquinol-cytochrome c reductase complex; the ubiquinol-cytochrome c reductase complex (bc1 complex) is a component of the mitochondrial inner membrane electron transport chain
S000001764,YKR056W,TRM2,1.0,10.8126535416,10.8126535416,[10.812654],tRNA methyltransferase; 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair
S000000143,YBL047C,EDE1,1.0,10.8090801239,10.8090801239,[10.80908],Scaffold protein involved in the formation of early endocytic sites; putative regulator of cytokinesis; homo-oligomerization is required for localization to and organization of endocytic sites; has a network of interactions with other endocytic proteins; binds membranes in a ubiquitin-dependent manner; may also bind ubiquitinated membrane-associated proteins; interacts with Cmk2 and functions upstream of CMK2 in regulating non-apoptotic cell death; homolog of mammalian Eps15
S000000130,YBL034C,STU1,1.0,10.8090801239,10.8090801239,[10.80908],Component of the mitotic spindle; binds to interpolar microtubules via its association with beta-tubulin (Tub2p); required for interpolar microtubules to provide an outward force on the spindle poles
S000002624,YDR216W,ADR1,1.0,10.8090801239,10.8090801239,[10.80908],"Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2, of peroxisomal protein genes, and of genes required for ethanol, glycerol, and fatty acid utilization"
S000002333,YDL174C,DLD1,1.0,10.8090801239,10.8090801239,[10.80908],"Major mitochondrial D-lactate dehydrogenase; oxidizes D-lactate to pyruvate, transcription is heme-dependent, repressed by glucose, and derepressed in ethanol or lactate; located in the mitochondrial inner membrane"
S000000142,YBL046W,PSY4,1.0,10.8090801239,10.8090801239,[10.80908],"Regulatory subunit of protein phosphatase PP4; presence of Psy4p in the PP4 complex (along with catalytic subunit Pph3p and Psy2p) is required for dephosphorylation of the histone variant H2AX, but not for dephosphorylation of Rad53p, during recovery from the DNA damage checkpoint; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; required for cisplatin resistance; homolog of mammalian R2"
S000002332,YDL173W,PAR32,1.0,10.8090801239,10.8090801239,[10.80908],Protein of unknown function; hyperphosphorylated upon rapamycin treatment in a Tap42p-dependent manner; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; PAR32 is not an essential gene
S000006195,YPL274W,SAM3,1.0,10.8067207336,10.8067207336,[10.806721],High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p
S000001556,YKL073W,LHS1,1.0,10.8067207336,10.8067207336,[10.806721],Molecular chaperone of the endoplasmic reticulum lumen; involved in polypeptide translocation and folding; nucleotide exchange factor for the ER lumenal Hsp70 chaperone Kar2p; regulated by the unfolded protein response pathway
S000001455,YIR016W,,1.0,10.8067207336,10.8067207336,[10.806721],"Putative protein of unknown function; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p; overexpression causes a cell cycle delay or arrest; non-essential gene; YIR016W has a paralog, YOL036W, that arose from the whole genome duplication"
S000002170,YDL012C,,1.0,10.7658596039,10.7658596039,[10.76586],"Tail-anchored plasma membrane protein with a conserved CYSTM module; possibly involved in response to stress; may contribute to non-homologous end-joining (NHEJ) based on ydl012c htz1 double null phenotype; YDL012C has a paralog, YBR016W, that arose from the whole genome duplication"
S000005817,YOR291W,YPK9,1.0,10.7658596039,10.7658596039,[10.76586],"Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9), mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome"
S000000052,YAL056W,GPB2,1.0,10.7658596039,10.7658596039,[10.76586],"Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p, thereby increasing cAMP dependency; inhibits Ras activity through direct interactions with Ira1p/2p; regulated by G-alpha protein Gpa2p; GPB2 has a paralog, GPB1, that arose from the whole genome duplication"
S000001673,YKL190W,CNB1,1.0,10.7658596039,10.7658596039,[10.76586],"Calcineurin B; regulatory subunit of calcineurin, a Ca++/calmodulin-regulated type 2B protein phosphatase which regulates Crz1p (stress-response transcription factor); other calcineurin subunit encoded by CNA1 and/or CMP1; regulates function of Aly1p alpha-arrestin; myristoylation by Nmt1p reduces calcineurin activity in response to submaximal Ca signals, is needed to prevent constitutive phosphatase activity; protein abundance increases in response to DNA replication stress"
S000002168,YDL010W,GRX6,1.0,10.7658596039,10.7658596039,[10.76586],"Cis-golgi localized monothiol glutaredoxin, binds Fe-S cluster; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; GRX6 has a paralog, GRX7, that arose from the whole genome duplication"
S000005816,YOR290C,SNF2,1.0,10.7658596039,10.7658596039,[10.76586],Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p
S000004428,YLR436C,ECM30,1.0,10.7378454208,10.7378454208,[10.737845],"Protein of unknown function; may play a role in cell wall biosynthesis, mutants have abormal relative levels of mannose and glucose and have Gap1p sorting and transport defects; (GFP)-fusion protein localizes to the cytoplasm"
S000005271,YNL327W,EGT2,1.0,10.7266178131,10.7266178131,[10.726618],Glycosylphosphatidylinositol (GPI)-anchored cell wall endoglucanase; required for proper cell separation after cytokinesis; expression is activated by Swi5p and tightly regulated in a cell cycle-dependent manner
S000001885,YFL009W,CDC4,1.0,10.7266178131,10.7266178131,[10.726618],"F-box protein required for both the G1/S and G2/M phase transitions; modular substrate specificity factor which associates with core SCF (Cdc53p, Skp1p and Hrt1p/Rbx1p) to form the SCFCdc4 complex; SCFCdc4 acts as a ubiquitin-protein ligase directing ubiquitination of cyclin-dependent kinase (CDK) phosphorylated substrates, such as: Sic1p, Far1p, Cdc6p, Clb6p, and Cln3p"
S000005273,YNL329C,PEX6,1.0,10.7266178131,10.7266178131,[10.726618],AAA-peroxin; heterodimerizes with AAA-peroxin Pex1p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; mutations in human PEX6 can lead to severe peroxisomal disorders and early death
S000003389,YGR157W,CHO2,1.0,10.7165994644,10.7165994644,[10.716599],Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis
S000005595,YOR069W,VPS5,1.0,10.7165994644,10.7165994644,[10.716599],"Nexin-1 homolog; required for localizing membrane proteins from a prevacuolar/late endosomal compartment back to late Golgi; structural component of retromer membrane coat complex; forms a retromer subcomplex with Vps17p; required for recruiting the retromer complex to the endosome membranes; VPS5 has a paralog, YKR078W, that arose from the whole genome duplication"
S000005593,YOR067C,ALG8,1.0,10.7165994644,10.7165994644,[10.716599],Glucosyl transferase; involved in N-linked glycosylation; adds glucose to the dolichol-linked oligosaccharide precursor prior to transfer to protein during lipid-linked oligosaccharide biosynthesis; similar to Alg6p; human homolog ALG8 can complement yeast null mutant
S000005830,YOR304C-A,BIL1,1.0,10.7165994644,10.7165994644,[10.716599],Protein that binds Bud6p and has a role in actin cable assembly; involved in the Bnr1p-dependent pathway of cable assembly; localizes to bud tip and bud neck
S000002893,YDR485C,VPS72,1.0,10.7165994644,10.7165994644,[10.716599],Htz1p-binding component of the SWR1 complex; exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; may function as a lock that prevents removal of H2AZ from nucleosomes; required for vacuolar protein sorting
S000002705,YDR297W,SUR2,1.0,10.7092761993,10.7092761993,[10.709276],Sphinganine C4-hydroxylase; catalyses the conversion of sphinganine to phytosphingosine in sphingolipid biosyntheis
S000005833,YOR306C,MCH5,1.0,10.7092761993,10.7092761993,[10.709276],"Plasma membrane riboflavin transporter; facilitates the uptake of vitamin B2; required for FAD-dependent processes; sequence similarity to mammalian monocarboxylate permeases, however mutants are not deficient in monocarboxylate transport"
S000004374,YLR382C,NAM2,1.0,10.7092761993,10.7092761993,[10.709276],"Mitochondrial leucyl-tRNA synthetase; also has direct role in splicing of several mitochondrial group I introns; indirectly required for mitochondrial genome maintenance; human homolog LARS2 can complement yeast null mutant, and is implicated in Perrault syndrome"
S000005241,YNL297C,MON2,1.0,10.7092761993,10.7092761993,[10.709276],Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins
S000001003,YHL011C,PRS3,1.0,10.7048225403,10.7048225403,[10.704823],"5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes"
S000005952,YPL031C,PHO85,1.0,10.7033433914,10.7033433914,[10.703343],Cyclin-dependent kinase; has ten cyclin partners; involved in regulating the cellular response to nutrient levels and environmental conditions and progression through the cell cycle; human lissencephaly-associated homolog CDK5 functionally complements null mutation
S000003123,YGL155W,CDC43,1.0,10.7033433914,10.7033433914,[10.703343],Beta subunit of geranylgeranyltransferase type I; subunit of the Ram2p-Cdc43p heterodimer that catalyzes the geranylgeranylation of the cysteine residue in proteins containing a C-terminal CaaX sequence ending in Leu or Phe; has substrates important for morphogenesis
S000005951,YPL030W,TRM44,1.0,10.7033433914,10.7033433914,[10.703343],tRNA(Ser) Um(44) 2'-O-methyltransferase; involved in maintaining levels of the tRNA-Ser species tS(CGA) and tS(UGA); conserved among metazoans and fungi but there does not appear to be a homolog in plants; TRM44 is a non-essential gene
S000001505,YKL022C,CDC16,1.0,10.6980791092,10.6980791092,[10.698079],"Subunit of the anaphase-promoting complex/cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; required for sporulation; relocalizes to the cytosol in response to hypoxia"
S000003919,YJR158W,HXT16,1.0,10.6980791092,10.6980791092,[10.698079],Putative transmembrane polyol transporter; supports growth on and uptake of sorbitol with moderate affinity and mannitol with lower affinity when overexpressed in a strain deleted for hexose family members; minor hexose transport activity when overexpressed in a similar strain; similarity to hexose transporters; expression is repressed by high levels of glucose
S000002404,YDL245C,HXT15,1.0,10.6980791092,10.6980791092,[10.698079],"Putative transmembrane polyol transporter; supports growth on and uptake of mannitol, sorbitol and xylitol with moderate affinity when overexpressed in a strain deleted for hexose family members; minor hexose transport activity when overexpressed in a similar strain; similarity to hexose transporters; expression is induced by low levels of glucose and repressed by high levels of glucose"
S000002177,YDL019C,OSH2,1.0,10.6980791092,10.6980791092,[10.698079],"Member of an oxysterol-binding protein family with seven members; in S. cerevisiae, family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog, SWH1, that arose from the whole genome duplication"
S000006004,YPL083C,SEN54,1.0,10.6980791092,10.6980791092,[10.698079],"Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p, Sen15p, Sen34p, and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface"
S000003250,YGR018C,,1.0,10.6980791092,10.6980791092,[10.698079],Protein of unknown function; mRNA identified as translated by ribosome profiling data; partially overlaps the uncharacterized ORF YGR017W
S000005014,YNL070W,TOM7,1.0,10.6980791092,10.6980791092,[10.698079],Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import steps for all mitochondrially directed proteins; promotes assembly and stability of the TOM complex
S000004873,YMR260C,TIF11,1.0,10.6863021851,10.6863021851,[10.686302],Translation initiation factor eIF1A; essential protein that forms a complex with Sui1p (eIF1) and the 40S ribosomal subunit and scans for the start codon; C-terminus associates with Fun12p (eIF5B); N terminus interacts with eIF2 and eIF3
S000003800,YJR039W,,1.0,10.6863021851,10.6863021851,[10.686302],"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
S000000961,YER159C,BUR6,1.0,10.658288002,10.658288002,[10.658288],"Subunit of a heterodimeric NC2 transcription regulator complex; complex binds to TBP and can repress transcription by preventing preinitiation complex assembly or stimulate activated transcription; homologous to human NC2alpha; complex also includes Ncb2p; bur6 ncb2 double mutation is functionally complemented by coexpression of human DRAP1 and DR1, although the single bur6 mutation is not complemented by its ortholog DRAP1"
S000004890,YMR277W,FCP1,1.0,10.658288002,10.658288002,[10.658288],Carboxy-terminal domain (CTD) phosphatase; essential for dephosphorylation of the repeated C-terminal domain of the RNA polymerase II large subunit (Rpo21p); relocalizes to the cytosol in response to hypoxia
