,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000000284,YBR080C,SEC18,8.0,29.2114845738,3.65143557172,"[0.074280508, 0.17052962, 1.2291952, 3.5564322, 4.5430498, 6.0930171, 6.7450938, 6.7998862]","AAA ATPase and SNARE disassembly chaperone; required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, autophagy, and protein secretion; releases Sec17p from SNAP complexes; has similarity to mammalian N-ethylmaleimide-sensitive factor (NSF)"
S000004376,YLR384C,IKI3,11.0,29.1930416226,2.65391287479,"[0.65339392, 1.1388208, 1.1388208, 1.7681774, 1.7681774, 1.8585519, 2.2735894, 2.8550277, 2.9230921, 3.2629421, 9.5524483]","Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; maintains structural integrity of Elongator; homolog of human IKAP, mutations in which cause familial dysautonomia (FD)"
S000003297,YGR065C,VHT1,11.0,29.1699997261,2.65181815692,"[0.11573715, 0.48931801, 0.50805455, 1.8585519, 1.8585519, 2.5051429, 3.1925528, 3.5337121, 4.7067766, 4.9580874, 5.4435143]",High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin
S000000416,YBR212W,NGR1,11.0,29.1682490706,2.65165900642,"[0.51037961, 1.1388208, 1.2291952, 1.7681774, 2.8550277, 2.9230921, 3.0316164, 3.5564322, 3.9150188, 3.9698112, 4.2706776]",RNA binding protein that negatively regulates growth rate; interacts with the 3' UTR of the mitochondrial porin (POR1) mRNA and enhances its degradation; overexpression impairs mitochondrial function; interacts with Dhh1p to mediate POR1 mRNA decay; expressed in stationary phase
S000003570,YJL033W,HCA4,11.0,29.1638674438,2.65126067671,"[0.2242616, 0.2242616, 0.92541713, 1.1624563, 1.7908975, 1.8994219, 2.294651, 3.5337121, 3.5564322, 3.9999077, 9.5524483]",DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis
S000006770,TV(UAC)D,,7.0,29.1231251433,4.16044644905,"[0.11573715, 1.1388208, 2.7096884, 4.6519842, 6.1166525, 6.5316901, 7.858552]","Valine tRNA (tRNA-Val), predicted by tRNAscan-SE analysis"
S000000966,YER164W,CHD1,9.0,29.1201181412,3.23556868235,"[1.1388208, 1.1388208, 1.1798675, 3.1925528, 3.2629421, 3.5564322, 4.3300562, 4.5982523, 6.7223735]","Chromatin remodeler that regulates various aspects of transcription; acts in in conjunction with Isw1b to regulate chromatin structure and maintain chromatin integrity during transcription elongation by RNAP II by preventing trans-histone exchange over coding regions; contains a chromo domain, a helicase domain and a DNA-binding domain; component of both the SAGA and SLIK complexes"
S000005460,YOL100W,PKH2,10.0,29.1192626506,2.91192626506,"[0.17052962, 0.8112461, 1.5774938, 1.7908975, 2.294651, 2.3173709, 3.5144808, 3.5564322, 4.5982523, 8.4879084]","Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p, components of signaling cascade required for maintenance of cell wall integrity; redundant with Pkh1p; PKH2 has a paralog, PKH1, that arose from the whole genome duplication"
S000001198,YHR155W,LAM1,8.0,29.1088549495,3.63860686868,"[0.48931801, 0.50805455, 1.2291952, 1.8585519, 3.2629421, 6.0930171, 7.3731251, 8.294651]",Putative sterol transfer protein; localizes to puncta in the cortical ER; has a probable role in retrograde transport of sterols from the plasma membrane to the ER; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains
S000001471,YIR032C,DAL3,12.0,29.1014411096,2.42512009246,"[0.024952793, 0.76191837, 1.1388208, 1.2473452, 1.7908975, 2.4189286, 2.4189286, 2.4189286, 2.7096884, 3.2629421, 5.4435143, 5.4645758]","Ureidoglycolate lyase; converts ureidoglycolate to glyoxylate and urea in the third step of allantoin degradation; expression is sensitive to nitrogen catabolite repression; this enzyme is sometimes referred to ""ureidoglycolate hydrolase"" but should not be confused with the Arabidopsis thaliana ureidoglycolate hydrolase enzyme which converts ureidoglycolate to glyoxylate, ammonia and carbon dioxide"
S000006240,YPR036W,VMA13,13.0,29.0841664374,2.23724357211,"[0.093017071, 0.43999028, 0.74376839, 0.82998264, 1.1388208, 1.2291952, 1.2473452, 1.8585519, 2.5955174, 3.5337121, 3.9999077, 4.6519842, 6.7223735]",Subunit H of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; serves as an activator or a structural stabilizer of the V-ATPase; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits
S000005403,YOL043C,NTG2,7.0,29.0799038559,4.15427197942,"[0.2242616, 0.74376839, 1.8994219, 2.4189286, 4.6886268, 9.5524483, 9.5524483]","DNA N-glycosylase and apurinic/apyrimidinic (AP) lyase; involved in base excision repair, localizes to the nucleus; sumoylated; NTG2 has a paralog, NTG1, that arose from the whole genome duplication"
S000001521,YKL038W,RGT1,8.0,29.0746091306,3.63432614133,"[0.093017071, 1.1388208, 2.3173709, 3.9698112, 3.9925313, 4.3300562, 4.3300562, 8.9029455]","Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog, EDS1, that arose from the whole genome duplication"
S000006262,YPR058W,YMC1,10.0,29.0730836019,2.90730836019,"[0.11573715, 0.17052962, 1.1388208, 1.1388208, 2.2735894, 2.9043555, 3.0316164, 5.6805534, 6.2015414, 6.4175191]","Secondary mitochondrial inner membrane glycine transporter; required with HEM25 for the transport of glycine into mitochondria for the initiation of heme biosynthesis; proposed role in oleate metabolism and glutamate biosynthesis; member of the mitochondrial carrier (MCF) family; localizes to the vacuole in response to H2O2; YMC1 has a paralog, YMC2, that arose from the whole genome duplication"
S000003263,YGR031W,IMO32,13.0,29.0702622021,2.23617401554,"[0.0038911784, 0.50805455, 0.50805455, 0.92541713, 1.1413947, 1.2291952, 1.4633228, 1.5774938, 2.294651, 3.2629421, 4.5982523, 5.4645758, 6.0930171]",Conserved mitochondrial protein of unknown function; processed by both mitochondrial processing peptidase and mitochondrial octapeptidyl aminopeptidase; gene contains the nested antisense gene NAG1
S000003266,YGR034W,RPL26B,8.0,29.0680471063,3.63350588828,"[0.65339392, 0.65339392, 0.8112461, 3.6779795, 4.6886268, 5.4435143, 5.6805534, 7.4593391]","Ribosomal 60S subunit protein L26B; binds to 5.8S rRNA; non-essential even when paralog is also deleted; deletion has minimal affections on ribosome biosynthesis; homologous to mammalian ribosomal protein L26 and bacterial L24; RPL26B has a paralog, RPL26A, that arose from the whole genome duplication"
S000005275,YNL331C,AAD14,9.0,29.0602408648,3.22891565164,"[0.43999028, 1.7681774, 1.8812718, 2.5051429, 2.9043555, 3.5144808, 3.9487495, 5.6805534, 6.4175191]","Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family"
S000003369,YGR137W,,8.0,29.0561620891,3.63202026114,"[0.093017071, 1.7681774, 1.7681774, 1.8994219, 3.9999077, 6.3637872, 6.3637872, 6.7998862]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000005155,YNL211C,MRX7,10.0,29.0501262546,2.90501262546,"[0.65339392, 1.7908975, 1.8585519, 1.8994219, 2.294651, 2.4189286, 3.3404546, 3.9999077, 5.0284767, 5.7654424]",Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene
S000000729,YEL003W,GIM4,7.0,29.0460859537,4.14944085053,"[0.48931801, 3.6779795, 3.9925313, 4.5982523, 4.7067766, 5.4645758, 6.1166525]",Subunit of the heterohexameric cochaperone prefoldin complex; complex binds specifically to cytosolic chaperonin and transfers target proteins to it
S000001393,YIL131C,FKH1,9.0,29.0411003232,3.2267889248,"[0.51037961, 0.72635722, 0.72635722, 1.7908975, 1.7908975, 3.5337121, 3.5564322, 7.4593391, 8.9467278]","Forkhead family transcription factor; rate-limiting replication origin activator; evolutionarily conserved lifespan regulator; binds multiple chromosomal elements with distinct specificities, cell cycle dynamics; regulates transcription elongation, chromatin silencing at mating loci, expression of G2/M phase genes; facilitates clustering, activation of early-firing replication origins; binds HML recombination enhancer, regulates donor preference during mating-type switching"
S000006590,TG(UCC)G,SUF4,11.0,29.0371046523,2.63973678657,"[0.0038911784, 0.074280508, 0.17052962, 0.2242616, 0.82998264, 1.2291952, 2.9043555, 3.3404546, 5.0284767, 7.3731251, 7.858552]","Glycine tRNA (tRNA-Gly), predicted by tRNAscan-SE analysis; can mutate to suppress +1 frameshift mutations in glycine codons"
S000000977,YER175C,TMT1,6.0,29.0114438534,4.83524064223,"[1.1624563, 3.5564322, 4.5982523, 4.6519842, 6.0955911, 8.9467278]","Trans-aconitate methyltransferase; cytosolic enzyme that catalyzes the methyl esterification of 3-isopropylmalate, an intermediate of the leucine biosynthetic pathway, and trans-aconitate, which inhibits the citric acid cycle"
S000005192,YNL248C,RPA49,6.0,29.0044764876,4.83407941461,"[0.74376839, 1.1624563, 2.5051429, 3.9150188, 8.9240074, 11.754083]",RNA polymerase I subunit A49; essential for nucleolar assembly and for high polymerase loading rate; required for nucleolar localization of Rpa34p
S000004211,YLR221C,RSA3,10.0,28.9875391498,2.89875391498,"[0.11573715, 0.2242616, 0.2242616, 2.5955174, 2.5955174, 2.7775152, 3.2629421, 3.5564322, 4.6886268, 8.9467278]",Protein with a likely role in ribosomal maturation; required for accumulation of wild-type levels of large (60S) ribosomal subunits; binds to the helicase Dbp6p in pre-60S ribosomal particles in the nucleolus
S000005669,YOR143C,THI80,8.0,28.986054793,3.62325684913,"[0.17052962, 1.1388208, 1.7908975, 1.8585519, 1.8812718, 1.8812718, 8.5106287, 11.754083]",Thiamine pyrophosphokinase; phosphorylates thiamine to produce the coenzyme thiamine pyrophosphate (thiamine diphosphate)
S000002176,YDL018C,ERP3,11.0,28.9606483802,2.63278621638,"[0.074280508, 0.17052962, 0.65339392, 0.72635722, 1.7681774, 1.8812718, 2.8550277, 3.3404546, 4.5982523, 6.0930171, 6.7998862]",Protein with similarity to Emp24p and Erv25p; member of the p24 family involved in ER to Golgi transport
S000004538,YML073C,RPL6A,13.0,28.938922897,2.22607099208,"[0.2242616, 0.50805455, 0.82998264, 1.1388208, 1.2291952, 1.4633228, 1.6652943, 2.4189286, 2.5955174, 2.7775152, 3.3404546, 4.6519842, 6.0955911]","Ribosomal 60S subunit protein L6A; N-terminally acetylated; binds 5.8S rRNA; homologous to mammalian ribosomal protein L6, no bacterial homolog; RPL6A has a paralog, RPL6B, that arose from the whole genome duplication"
S000006183,YPL262W,FUM1,14.0,28.9356763437,2.06683402455,"[0.093017071, 0.093017071, 0.11573715, 0.48931801, 0.51037961, 0.76191837, 1.2473452, 1.7681774, 1.7681774, 1.8585519, 2.5051429, 3.5337121, 5.6805534, 8.5106287]","Fumarase; converts fumaric acid to L-malic acid in the TCA cycle; cytosolic and mitochondrial distribution determined by the N-terminal targeting sequence, protein conformation, and status of glyoxylate shunt; phosphorylated in mitochondria"
S000004128,YLR138W,NHA1,11.0,28.9271768928,2.62974335389,"[0.76191837, 1.1624563, 1.2291952, 1.7681774, 1.7908975, 2.5955174, 2.9043555, 3.2629421, 3.5144808, 4.5430498, 5.3941865]",Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH
S000001224,YHR181W,SVP26,8.0,28.9265147522,3.61581434403,"[0.074280508, 1.1388208, 2.9043555, 3.5564322, 3.9150188, 4.2706776, 5.6075902, 7.4593391]",Integral membrane protein of the early Golgi apparatus and ER; involved in COP II vesicle transport; may also function to promote retention of proteins in the early Golgi compartment
S000005264,YNL320W,,13.0,28.9234322906,2.22487940697,"[0.093017071, 0.093017071, 0.51037961, 0.8112461, 0.82998264, 1.1413947, 1.1624563, 1.1624563, 2.4189286, 2.9043555, 3.6779795, 5.6075902, 8.5106287]","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
S000001238,YHR195W,NVJ1,11.0,28.9133997038,2.62849088216,"[0.11573715, 0.51037961, 0.65339392, 0.92541713, 1.1388208, 1.8994219, 2.9043555, 3.5144808, 5.2800155, 5.6075902, 6.3637872]","Nuclear envelope protein; anchored to the nuclear inner membrane, that interacts with the vacuolar membrane protein Vac8p to promote formation of nucleus-vacuole junctions during piecemeal microautophagy of the nucleus (PMN)"
S000003802,YJR041C,URB2,11.0,28.9074898958,2.62795362689,"[0.50805455, 0.51037961, 0.72635722, 0.82998264, 1.1388208, 2.294651, 2.9230921, 3.9487495, 4.5982523, 4.7067766, 6.7223735]",Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis
S000002590,YDR182W,CDC1,7.0,28.9025784135,4.12893977336,"[0.51037961, 1.7908975, 1.7908975, 4.9791493, 6.3637872, 6.7223735, 6.7450938]","Putative mannose-ethanolamine phosphate phosphodiesterase; involved in GPI-anchor remodeling prior to the attachment of cell wall proteins to beta 1,3-glucan, removing ethanolamine phosphate from the first mannose of GPI anchors; mutants display elevated Ca2+-dependent signaling resulting in secondary actin polarization and Golgi inheritance defects; enzyme is Mn2+-dependent; mutants have cell division cycle defect and fragile cell walls"
S000000328,YBR124W,,9.0,28.9021407608,3.21134897342,"[0.024952793, 1.7908975, 1.7908975, 1.8994219, 2.3173709, 3.2629421, 3.5564322, 4.5982523, 9.6609735]",Putative protein of unknown function
S000005337,YNR054C,ESF2,8.0,28.8987355903,3.61234194878,"[0.11573715, 0.72635722, 0.82998264, 2.9230921, 3.5564322, 4.3848486, 7.1374111, 9.2248745]",Essential nucleolar protein involved in pre-18S rRNA processing; binds to RNA and stimulates ATPase activity of Dbp8; involved in assembly of the small subunit (SSU) processome
S000001002,YHL010C,ETP1,10.0,28.8937606886,2.88937606886,"[0.11573715, 0.65339392, 0.65339392, 0.92541713, 1.1388208, 1.7681774, 3.9150188, 4.5982523, 5.4645758, 9.6609735]","Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2, which is a cytoplasmic protein that binds nuclear localization sequences"
S000003247,YGR015C,,8.0,28.8680002177,3.60850002721,"[0.0038911784, 1.1388208, 1.2291952, 3.1925528, 4.6886268, 5.1247258, 6.7450938, 6.7450938]",Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion
S000000032,YAL034W-A,MTW1,9.0,28.8615229428,3.20683588253,"[0.093017071, 0.50805455, 1.7681774, 1.7908975, 4.2706776, 4.3300562, 5.0284767, 5.4645758, 5.6075902]",Essential component of the MIND kinetochore complex; joins kinetochore subunits contacting DNA to those contacting microtubules; critical to kinetochore assembly; complex consists of Mtw1p Including Nnf1p-Nsl1p-Dsn1p (MIND)
S000004302,YLR311C,,9.0,28.8533260897,3.20592512108,"[0.11573715, 0.48931801, 0.76191837, 1.6652943, 2.4189286, 2.7775152, 2.7775152, 8.294651, 9.5524483]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000000125,YBL029W,,8.0,28.8520093635,3.60650117043,"[0.11573715, 0.51037961, 0.51037961, 3.1925528, 5.1247258, 5.6075902, 6.4175191, 7.3731251]",Non-essential protein of unknown function
S000004095,YLR105C,SEN2,8.0,28.843283534,3.60541044176,"[0.51037961, 0.74376839, 1.4633228, 1.8994219, 2.9230921, 3.2629421, 8.4879084, 9.5524483]","Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p, Sen15p, Sen34p, and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface; Sen2p contains the active site for tRNA 5' splice site cleavage and has similarity to Sen34p and to Archaeal tRNA splicing endonuclease;"
S000003302,YGR070W,ROM1,7.0,28.838311851,4.11975883586,"[0.82998264, 0.92541713, 1.7681774, 3.5144808, 5.6075902, 6.8536181, 9.3390455]","Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2, which also encodes a GEP; ROM1 has a paralog, ROM2, that arose from the whole genome duplication"
S000004746,YMR138W,CIN4,9.0,28.830506064,3.20338956267,"[0.074280508, 0.093017071, 1.2473452, 2.3173709, 2.5955174, 2.8550277, 4.6519842, 7.1374111, 7.858552]","GTP-binding protein involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl; regulated by the GTPase-activating protein, Cin2p, the human retinitis pigmentosa 2 (RP2) homolog"
S000006305,YPR101W,SNT309,14.0,28.824074693,2.05886247807,"[0.093017071, 0.11573715, 0.32581928, 0.65339392, 0.65339392, 1.1388208, 1.1388208, 1.6652943, 2.8550277, 3.3404546, 3.6779795, 3.9698112, 4.5982523, 4.5982523]","Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs; interacts physically and genetically with Prp19p"
S000003339,YGR107W,,9.0,28.8068095222,3.20075661358,"[0.093017071, 0.11573715, 0.76191837, 1.6652943, 2.3173709, 2.8550277, 5.0284767, 6.4175191, 9.5524483]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000005556,YOR030W,DFG16,9.0,28.7841621339,3.1982402371,"[0.093017071, 1.5774938, 2.3173709, 2.9043555, 2.9230921, 3.5144808, 3.9487495, 4.6519842, 6.8536181]",Probable multiple transmembrane protein; involved in diploid invasive and pseudohyphal growth upon nitrogen starvation; is glycosylated and phosphorylated; interacts with Rim21p and Rim9p in the plasma membrane to form a pH-sensing complex in the Rim101 pathway and is required to maintain Rim21p levels; required for accumulation of processed Rim101p
S000003941,YLL018C,DPS1,11.0,28.7831630502,2.61665118638,"[0.024952793, 0.2242616, 0.72635722, 1.2291952, 1.5774938, 1.7681774, 1.8585519, 3.2629421, 3.5144808, 7.1374111, 7.4593391]","Aspartyl-tRNA synthetase, primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)"
S000007616,YKL106C-A,,11.0,28.7706949562,2.61551772329,"[0.093017071, 0.17052962, 1.1388208, 1.6652943, 1.8994219, 2.5051429, 3.5564322, 3.9150188, 3.9487495, 4.5982523, 5.2800155]",Putative protein of unknown function; identified by homology to uncharacterized proteins in other fungi
S000003596,YJL060W,BNA3,6.0,28.7593941689,4.79323236148,"[0.82998264, 1.1388208, 2.4189286, 5.6805534, 7.3731251, 11.317984]",Kynurenine aminotransferase; catalyzes formation of kynurenic acid from kynurenine; potential Cdc28p substrate
S000006339,YPR135W,CTF4,10.0,28.7593917474,2.87593917474,"[0.074280508, 0.2242616, 1.1388208, 1.2291952, 1.7681774, 3.2629421, 3.6779795, 4.5430498, 6.0955911, 6.7450938]",Chromatin-associated protein; required for sister chromatid cohesion; interacts with DNA polymerase alpha (Pol1p) and may link DNA synthesis to sister chromatid cohesion
S000004071,YLR081W,GAL2,9.0,28.7466777861,3.19407530957,"[0.093017071, 0.74376839, 1.4633228, 1.8585519, 3.3404546, 3.9698112, 4.3848486, 4.5982523, 8.294651]",Galactose permease; required for utilization of galactose; also able to transport glucose
S000004336,YLR344W,RPL26A,9.0,28.7331605107,3.19257339007,"[0.2242616, 0.51037961, 0.65339392, 0.74376839, 1.2473452, 3.9999077, 4.2706776, 7.858552, 9.2248745]","Ribosomal 60S subunit protein L26A; binds to 5.8S rRNA; non-essential even when paralog is also deleted; deletion has minimal affections on ribosome biosynthesis; homologous to mammalian ribosomal protein L26 and bacterial L24; RPL26A has a paralog, RPL26B, that arose from the whole genome duplication"
S000003089,YGL121C,GPG1,12.0,28.725055851,2.39375465425,"[0.093017071, 0.11573715, 0.48931801, 1.1388208, 1.2291952, 1.5774938, 1.7908975, 1.8585519, 3.2629421, 3.9150188, 6.1166525, 7.1374111]",Proposed gamma subunit of the heterotrimeric G protein; interacts with the receptor Gpr1p; involved in regulation of pseudohyphal growth; requires Gpb1p or Gpb2p to interact with Gpa2p; overproduction causes prion curing
S000002742,YDR334W,SWR1,9.0,28.7213957012,3.19126618902,"[0.32581928, 0.51037961, 1.1388208, 1.8812718, 3.3404546, 3.9150188, 3.9487495, 3.9999077, 9.6609735]","Swi2/Snf2-related ATPase; structural component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; relocalizes to the cytosol in response to hypoxia; chronological aging factor that mediates lifespan extension by dietary restriction"
S000004044,YLR054C,OSW2,6.0,28.7185242176,4.78642070293,"[1.8812718, 2.9230921, 3.5564322, 4.6886268, 6.7223735, 8.9467278]",Protein of unknown function reputedly involved in spore wall assembly
S000000704,YCR107W,AAD3,11.0,28.7161682099,2.61056074636,"[0.093017071, 0.2242616, 0.8112461, 0.8112461, 1.1388208, 2.9043555, 3.2629421, 3.5337121, 5.0284767, 5.0284767, 5.8796134]","Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; AAD3 has a paralog, AAD15, that arose from a segmental duplication; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family"
S000005816,YOR290C,SNF2,11.0,28.7030608132,2.60936916484,"[0.11573715, 0.50805455, 0.74376839, 0.82998264, 1.1624563, 1.8585519, 1.8994219, 2.1832149, 3.6779795, 6.7998862, 8.9240074]",Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p
S000003911,YJR150C,DAN1,15.0,28.6971325874,1.9131421725,"[0.43999028, 0.51037961, 0.8112461, 1.1388208, 1.2291952, 1.7681774, 1.7681774, 1.7908975, 1.7908975, 2.1832149, 2.1832149, 2.9043555, 2.9230921, 3.3404546, 3.9150188]","Cell wall mannoprotein; has similarity to Tir1p, Tir2p, Tir3p, and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth"
S000003057,YGL089C,MF(ALPHA)2,10.0,28.6849229932,2.86849229932,"[0.72635722, 0.72635722, 0.76191837, 1.1413947, 1.8585519, 3.5564322, 3.6779795, 3.9925313, 4.3848486, 7.858552]","Mating pheromone alpha-factor, made by alpha cells; interacts with mating type a cells to induce cell cycle arrest and other responses leading to mating; also encoded by MF(ALPHA)1, which is more highly expressed; MF(ALPHA)2 has a paralog, MF(ALPHA)1, that arose from the whole genome duplication"
S000006726,TS(AGA)H,,10.0,28.6839234913,2.86839234913,"[0.0038911784, 0.48931801, 0.92541713, 1.1388208, 1.6652943, 2.9043555, 2.9043555, 5.0284767, 5.7654424, 7.858552]","Serine tRNA (tRNA-Ser), predicted by tRNAscan-SE analysis"
S000005807,YOR281C,PLP2,10.0,28.6831635311,2.86831635311,"[0.11573715, 0.74376839, 1.1388208, 1.1413947, 1.1624563, 1.8994219, 3.0316164, 4.5982523, 6.3637872, 8.4879084]",Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene
S000004740,YMR133W,REC114,7.0,28.674832955,4.09640470786,"[0.2242616, 0.50805455, 3.5144808, 3.9150188, 5.2800155, 5.6805534, 9.5524483]",Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division
S000005359,YNR076W,PAU6,16.0,28.6712775929,1.79195484956,"[0.0038911784, 0.024952793, 0.11573715, 0.32581928, 0.72635722, 0.76191837, 0.8112461, 1.1624563, 1.4633228, 1.5774938, 1.6652943, 1.7908975, 2.9230921, 3.0316164, 3.9925313, 8.294651]","Member of the seripauperin multigene family; encoded mainly in subtelomeric regions; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to just the vacuole; active during alcoholic fermentation; regulated by anaerobiosis; negatively regulated by oxygen; repressed by heme; identical to Pau18p"
S000002577,YDR170C,SEC7,11.0,28.6634474481,2.60576794982,"[0.0038911784, 0.8112461, 0.92541713, 1.1388208, 1.1413947, 1.1798675, 2.9043555, 4.3848486, 5.0284767, 5.4645758, 5.6805534]","Guanine nucleotide exchange factor (GEF) for ADP ribosylation factors; involved in proliferation of the Golgi, intra-Golgi transport and ER-to-Golgi transport; found in the cytoplasm and on Golgi-associated coated vesicles"
S000005809,YOR283W,,10.0,28.6608085185,2.86608085185,"[0.074280508, 0.11573715, 0.72635722, 1.5774938, 1.7908975, 2.7775152, 3.9999077, 4.6519842, 6.0930171, 6.8536181]","Phosphatase with a broad substrate specificity; has some similarity to GPM1/YKL152C, a phosphoglycerate mutase; YOR283W is not an essential gene"
S000003845,YJR085C,,11.0,28.65164949,2.60469540818,"[0.17052962, 0.72635722, 1.1388208, 1.1413947, 1.1798675, 1.2473452, 2.5955174, 3.5564322, 4.6519842, 5.8796134, 6.3637872]","Protein of unknown function; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; protein abundance increases in response to DNA replication stress"
S000003847,YJR087W,,11.0,28.65164949,2.60469540818,"[0.17052962, 0.72635722, 1.1388208, 1.1413947, 1.1798675, 1.2473452, 2.5955174, 3.5564322, 4.6519842, 5.8796134, 6.3637872]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified genes STE18 and ECM2"
S000004667,YMR063W,RIM9,9.0,28.6404898763,3.18227665292,"[0.48931801, 0.51037961, 1.1388208, 1.8994219, 2.4189286, 4.3300562, 5.3941865, 6.0955911, 6.3637872]",Plasma membrane protein of unknown function; involved in the proteolytic activation of Rim101p in response to alkaline pH; interacts with Rim21p and Dfg16p to form a pH-sensing complex in the Rim101 pathway and is required to maintain Rim21p levels; has similarity to A. nidulans PalI;
S000028560,YLL006W-A,,7.0,28.6342651248,4.09060930354,"[0.8112461, 2.5955174, 2.9043555, 3.5337121, 3.5564322, 5.6805534, 9.5524483]",Putative protein of unknown function; identified by fungal homology and RT-PCR
S000006564,TF(GAA)F,,13.0,28.6311509907,2.20239623006,"[0.11573715, 0.11573715, 0.2242616, 0.48931801, 0.82998264, 0.82998264, 0.92541713, 1.1388208, 1.1413947, 2.9043555, 3.9999077, 4.5982523, 11.317984]","Phenylalanine tRNA (tRNA-Phe), predicted by tRNAscan-SE analysis"
S000005791,YOR265W,RBL2,13.0,28.6180765107,2.20139050083,"[0.093017071, 0.093017071, 0.11573715, 0.48931801, 0.65339392, 1.1388208, 1.1388208, 1.1624563, 3.2629421, 4.5982523, 4.6519842, 4.6886268, 6.5316901]",Protein involved in microtubule morphogenesis; required for protection from excess free beta-tubulin; proposed to be involved the folding of beta-tubulin; similar to mouse beta-tubulin cofactor A; protein abundance increases in response to DNA replication stress
