,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000003184,YGL216W,KIP3,1.0,12.0,12.0,[12.0],"Kinesin-related antiparallel sliding motor protein; involved in mitotic spindle positioning; sliding activity promotes bipolar spindle assembly and maintenance of genome stability; inhibits spindle elongation, destabilizing late anaphase spindle microtubules that polymerize beyond the midzone"
S000003478,YGR246C,BRF1,1.0,12.0,12.0,[12.0],"TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB, binds TFIIIC and TBP and recruits RNA pol III to promoters, amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome"
S000003479,YGR247W,CPD1,1.0,12.0,12.0,[12.0],"Cyclic nucleotide phosphodiesterase; hydrolyzes ADP-ribose 1'', 2''-cyclic phosphate to ADP-ribose 1''-phosphate; may have a role in tRNA splicing; no detectable phenotype is conferred by null mutation or by overexpression; protein abundance increases in response to DNA replication stress"
S000006114,YPL193W,RSA1,1.0,12.0,12.0,[12.0],Protein involved in the assembly of 60S ribosomal subunits; functionally interacts with Dbp6p; functions in a late nucleoplasmic step of the assembly
S000003470,YGR238C,KEL2,1.0,12.0,12.0,[12.0],"Protein that negatively regulates mitotic exit; forms a complex with Kel1p and Bud14p that regulates Bnr1p (formin) to affect actin cable assembly, cytokinesis, and polarized growth; functions in a complex with Kel1p, interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate"
S000000198,YBL102W,SFT2,1.0,12.0,12.0,[12.0],"Tetra-spanning membrane protein found mostly in the late Golgi; non-essential; can suppress some sed5 alleles; may be part of the transport machinery, but precise function is unknown; similar to mammalian syntaxin 5"
S000002914,YDR506C,GMC1,1.0,12.0,12.0,[12.0],Protein involved in meiotic progression; mutants are delayed in meiotic nuclear division and are defective in synaptonemal complex assembly; possible membrane-localized protein; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively
S000001614,YKL131W,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000004875,YMR262W,,1.0,12.0,12.0,[12.0],Protein of unknown function; interacts weakly with Knr4p; YMR262W is not an essential gene
S000004692,YMR086W,SEG1,1.0,12.0,12.0,[12.0],"Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation, controls eisosome length and shape; diffusely distributed, forms heterogeneous patches at plasma membrane in small buds, also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p, important for generating eisosomes; SEG1 has a paralog, SEG2, that arose from the whole genome duplication"
S000004989,YNL044W,YIP3,1.0,12.0,12.0,[12.0],Protein localized to COPII vesicles; proposed to be involved in ER to Golgi transport; interacts with members of the Rab GTPase family and Yip1p; also interacts with Rtn1p
S000005001,YNL056W,OCA2,1.0,12.0,12.0,[12.0],Protein of unknown function; similar to predicted tyrosine phosphatases Oca1p and Siw14p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YNL056W is not an essential gene
S000004980,YNL035C,,1.0,12.0,12.0,[12.0],Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress
S000004983,YNL038W,GPI15,1.0,12.0,12.0,[12.0],Protein involved in the synthesis of GlcNAc-PI; GlcNAc-PI is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; homologous to the human PIG-H protein; GlcNAc-PI stands for N-acetylglucosaminyl phosphatidylinositol
S000001338,YIL076W,SEC28,1.0,12.0,12.0,[12.0],"Epsilon-COP subunit of the coatomer; regulates retrograde Golgi-to-ER protein traffic; stabilizes Cop1p, the alpha-COP and the coatomer complex; non-essential for cell growth; protein abundance increases in response to DNA replication stress"
S000001330,YIL068C,SEC6,1.0,12.0,12.0,[12.0],Essential 88kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; anchors the assembled complex to sites of secretion; interacts with SM-like protein and SNARE regulator Sec1p and may recruit it to sites of secretion; binds to SNARE complexes binteracting with Sec9p
S000001111,YHR069C,RRP4,1.0,12.0,12.0,[12.0],Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain RNA binding domains; has similarity to human hRrp4p (EXOSC2)
S000004470,YML010W,SPT5,1.0,12.0,12.0,[12.0],"Component of universally conserved Spt4/5 complex (DSIF complex); the complex has multiple roles in concert with RNA polymerases I and II, including regulation of transcription elongation, RNA processing, quality control, and transcription-coupled DNA repair; Spt5p physically interacts with DNA upstream of RNAPII and contacts non-template strand of transcription bubble; Spt5p is the only transcription elongation factor conserved in all domains of life"
S000004183,YLR193C,UPS1,1.0,12.0,12.0,[12.0],Phosphatidic acid transfer protein; plays a role in phospholipid metabolism by transporting phosphatidic acid from the outer to the inner mitochondrial membrane; localizes to the mitochondrial intermembrane space; null mutant has altered cardiolipin and phosphatidic acid levels; ortholog of human PRELI
S000004874,YMR261C,TPS3,1.0,12.0,12.0,[12.0],"Regulatory subunit of trehalose-6-phosphate synthase/phosphatase; involved in synthesis of storage carbohydrate trehalose; expression is induced by stress conditions and repressed by the Ras-cAMP pathway; TPS3 has a paralog, TSL1, that arose from the whole genome duplication"
S000002913,YDR505C,PSP1,1.0,12.0,12.0,[12.0],"Asn and gln rich protein of unknown function; high-copy suppressor of POL1 (DNA polymerase alpha) and partial suppressor of CDC2 (polymerase delta) and CDC6 (pre-RC loading factor) mutations; overexpression results in growth inhibition; PSP1 has a paralog, YLR177W, that arose from the whole genome duplication"
S000004870,YMR257C,PET111,1.0,12.0,12.0,[12.0],Mitochondrial translational activator specific for the COX2 mRNA; located in the mitochondrial inner membrane
S000004509,YML046W,PRP39,1.0,12.0,12.0,[12.0],U1 snRNP protein involved in splicing; contains multiple tetriatricopeptide repeats
S000001028,YHL036W,MUP3,1.0,12.0,12.0,[12.0],Low affinity methionine permease; similar to Mup1p
S000004054,YLR064W,PER33,1.0,12.0,12.0,[12.0],"Protein that localizes to the endoplasmic reticulum; also associates with the nuclear pore complex; deletion extends chronological lifespan; highly conserved across species, orthologous to human TMEM33 and paralogous to Pom33p; protein abundance increases in response to DNA replication stress"
S000005583,YOR057W,SGT1,1.0,12.0,12.0,[12.0],Cochaperone protein; regulates activity of adenylyl cyclase Cyr1p; involved in kinetochore complex assembly; associates with the SCF (Skp1p/Cdc53p/F box protein) ubiquitin ligase complex; acts as a linker between Skp1p and HSP90 complexes; protein abundance increases in response to DNA replication stress
S000001754,YKR046C,PET10,1.0,12.0,12.0,[12.0],Protein of unknown function that localizes to lipid particles; localization suggests a role in lipid metabolism; expression pattern suggests a role in respiratory growth; computational analysis of large-scale protein-protein interaction data suggests a role in ATP/ADP exchange
S000001752,YKR044W,UIP5,1.0,12.0,12.0,[12.0],Protein of unknown function that interacts with Ulp1p; a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates
S000005584,YOR058C,ASE1,1.0,12.0,12.0,[12.0],Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress
S000001750,YKR042W,UTH1,1.0,12.0,12.0,[12.0],"Mitochondrial inner membrane protein; role in mitophagy is disputed; implicated in cell wall biogenesis, the oxidative stress response, life span during starvation, and cell death; SUN family member; UTH1 has a paralog, NCA3, that arose from the whole genome duplication"
S000002910,YDR502C,SAM2,1.0,12.0,12.0,[12.0],S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon
S000003519,YGR287C,IMA1,1.0,12.0,12.0,[12.0],"Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose, alpha-methylglucoside, and palatinose, but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose, and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family"
S000000403,YBR199W,KTR4,1.0,12.0,12.0,[12.0],"Glycosyltransferase involved in protein glycosylation; transfers GDP-mannose to methyl-alpha-mannoside in vitro; member of the KRE2/MNT1 mannosyltransferase family of type II membrane proteins with a short cytoplasmic N-terminus, a membrane-spanning region and a highly conserved catalytic lumenal domain"
S000002992,YGL024W,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially/completely overlaps the verified ORF PGD1/YGL025C"
S000005135,YNL191W,DUG3,1.0,12.0,12.0,[12.0],Component of glutamine amidotransferase (GATase II); forms a complex with Dug2p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p)
S000002234,YDL076C,RXT3,1.0,12.0,12.0,[12.0],Component of the Rpd3L histone deacetylase complex; involved in histone deacetylation; protein abundance increases in response to DNA replication stress
S000002236,YDL078C,MDH3,1.0,12.0,12.0,[12.0],Peroxisomal malate dehydrogenase; catalyzes interconversion of malate and oxaloacetate; involved in the glyoxylate cycle
S000005911,YOR384W,FRE5,1.0,12.0,12.0,[12.0],"Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
S000005910,YOR383C,FIT3,1.0,12.0,12.0,[12.0],Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall 
S000006244,YPR040W,TIP41,1.0,12.0,12.0,[12.0],"Protein that interacts with Tap42p, which regulates PP2A; component of the TOR (target of rapamycin) signaling pathway; protein abundance increases in response to DNA replication stress"
S000005132,YNL188W,KAR1,1.0,12.0,12.0,[12.0],Protein involved in karyogamy and spindle pole body duplication; involved in karyogamy during mating; involved in spindle pole body duplication during mitosis; localizes to the half-bridge of the spindle pole body; interacts with Spc72p during karyogamy; also interacts with Cdc31p; essential gene
S000006246,YPR042C,PUF2,1.0,12.0,12.0,[12.0],"PUF family mRNA-binding protein; Pumilio homology domain confers RNA binding activity; preferentially binds mRNAs encoding membrane-associated proteins; binding site composed of two UAAU tetranucleotides, separated by a 3-nt linker; PUF2 has a paralog, JSN1, that arose from the whole genome duplication"
S000006247,YPR043W,RPL43A,1.0,12.0,12.0,[12.0],"Ribosomal 60S subunit protein L43A; null mutation confers a dominant lethal phenotype; homologous to mammalian ribosomal protein L37A, no bacterial homolog; RPL43A has a paralog, RPL43B, that arose from the whole genome duplication"
S000005137,YNL193W,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; exhibits a two-hybrid interaction with Yhr151cp in a large-scale analysis
S000006241,YPR037C,ERV2,1.0,12.0,12.0,[12.0],Flavin-linked sulfhydryl oxidase localized to the ER lumen; involved in disulfide bond formation within the endoplasmic reticulum (ER)
S000006243,YPR039W,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified non essential genes ERV2/YPR037C and TIP41/YPR040W"
S000003616,YJL080C,SCP160,1.0,12.0,12.0,[12.0],"Essential RNA-binding G protein effector of mating response pathway; ligand-activated RNA-binding protein that delivers RNAs involved in polarization and perpetualizing mating signal to shmoo tip during pheromone signaling; Scp160p-mediated RNA trafficking essential for chemotropism and successful mating; mainly associated with nuclear envelope and ER, interacts in mRNA-dependent manner with translating ribosomes via multiple KH domains, similar to vertebrate vigilins"
S000005139,YNL195C,,1.0,12.0,12.0,[12.0],"Protein of unknown function; shares a promoter with YNL194C; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YNL195C has a paralog, HBT1, that arose from the whole genome duplication"
S000028632,YGL007C-A,,1.0,12.0,12.0,[12.0],"Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; deletion exhibits slow-growth phenotype; computationally predicted to have a role in cell budding"
S000004661,YMR057C,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified ORF AAC1"
S000004663,YMR059W,SEN15,1.0,12.0,12.0,[12.0],"Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p, Sen15p, Sen34p, and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface"
S000001296,YIL034C,CAP2,1.0,12.0,12.0,[12.0],Beta subunit of the capping protein heterodimer (Cap1p and Cap2p); capping protein (CP) binds to the barbed ends of actin filaments preventing further polymerization; localized predominantly to cortical actin patches; protein increases in abundance and relocalizes from bud neck to plasma membrane upon DNA replication stress
S000004668,YMR064W,AEP1,1.0,12.0,12.0,[12.0],Protein required for expression of the mitochondrial OLI1 gene; mitochondrial OLI1 gene encodes subunit 9 of F1-F0 ATP synthase
S000004669,YMR065W,KAR5,1.0,12.0,12.0,[12.0],"Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen, may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone"
S000001298,YIL036W,CST6,1.0,12.0,12.0,[12.0],"Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog, ACA1, that arose from the whole genome duplication"
S000029705,YCL012C,,1.0,12.0,12.0,[12.0],"Protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; orthologs are present in S. bayanus, S. paradoxus and Ashbya gossypii; YCL012C is not an essential gene"
S000001616,YKL133C,,1.0,12.0,12.0,[12.0],"Putative protein of unknown function; not required for growth of cells lacking the mitochondrial genome; SWAT-GFP and mCherry fusion proteins localize to the mitochondria; YKL133C has a paralog, MGR3, that arose from the whole genome duplication"
S000001907,YFR011C,MIC19,1.0,12.0,12.0,[12.0],"Component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions, inner membrane architecture, and formation of contact sites to the outer membrane; Mic19p is peripheral to the inner membrane and may connect Mic60p with the Mic10p-Mic12p-Mic27p subcomplex; both yeast and human Mic19p become oxidized, and oxidation may regulate MICOS"
S000001901,YFR005C,SAD1,1.0,12.0,12.0,[12.0],Conserved zinc-finger domain protein involved in pre-mRNA splicing; critical for splicing of nearly all intron-containing genes; required for assembly of U4 snRNA into the U4/U6 particle
S000001903,YFR007W,YFH7,1.0,12.0,12.0,[12.0],Putative kinase with similarity to the PRK/URK/PANK kinase subfamily; the PRK/URK/PANK subfamily of P-loop kinases is also known as phosphoribulokinase/uridine kinase/bacterial pantothenate kinase
S000001909,YFR013W,IOC3,1.0,12.0,12.0,[12.0],"Subunit of the Isw1a complex; Isw1a has nucleosome-stimulated ATPase activity and represses transcription initiation by specific positioning of a promoter proximal dinucleosome; promotes nucleosome shifts in the 5 prime direction; IOC3 has a paralog, ESC8, that arose from the whole genome duplication"
S000003617,YJL081C,ARP4,1.0,12.0,12.0,[12.0],Nuclear actin-related protein involved in chromatin remodeling; component of chromatin-remodeling enzyme complexes
S000003610,YJL074C,SMC3,1.0,12.0,12.0,[12.0],"Subunit of the multiprotein cohesin complex; required for sister chromatid cohesion in mitotic cells; also required, with Rec8p, for cohesion and recombination during meiosis; phylogenetically conserved SMC chromosomal ATPase family member"
S000002993,YGL025C,PGD1,1.0,12.0,12.0,[12.0],Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor
S000001834,YFL060C,SNO3,1.0,12.0,12.0,[12.0],Protein of unknown function; nearly identical to Sno2p; expression is induced before the diauxic shift and also in the absence of thiamin
S000001839,YFL055W,AGP3,1.0,12.0,12.0,[12.0],Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition
S000003290,YGR058W,PEF1,1.0,12.0,12.0,[12.0],"Penta-EF-hand protein; required for polar bud growth and cell wall abscission; binds calcium and zinc with different affinity; localizes to bud site in G1, bud neck in G2; binds to Sec31p and modulates COPII coat assembly"
S000003292,YGR060W,ERG25,1.0,12.0,12.0,[12.0],"C-4 methyl sterol oxidase; catalyzes the first of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants accumulate the sterol intermediate 4,4-dimethylzymosterol; human MSMO1 functionally complements the growth defect caused by repression of ERG25 expression"
S000005524,YOL164W,BDS1,1.0,12.0,12.0,[12.0],Bacterially-derived sulfatase; required for use of alkyl- and aryl-sulfates as sulfur sources
S000003500,YGR268C,HUA1,1.0,12.0,12.0,[12.0],Cytoplasmic protein containing a zinc finger domain; sequence similarity to that of Type I J-proteins; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly
S000003053,YGL085W,LCL3,1.0,12.0,12.0,[12.0],Putative protein of unknown function; mutant has long chronological lifespan; has homology to Staphylococcus aureus nuclease; GFP-fusion protein localizes to mitochondria; is induced in response to the DNA-damaging agent MMS
S000003050,YGL082W,,1.0,12.0,12.0,[12.0],"Putative protein of unknown function; predicted prenylation/proteolysis target of Afc1p and Rce1p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; not an essential gene; YGL082W has a paralog, YPL191C, that arose from the whole genome duplication"
S000006024,YPL103C,FMP30,1.0,12.0,12.0,[12.0],Protein with a role in maintaining mitochondrial morphology; also involved in maintaining normal cardiolipin levels; mitochondrial inner membrane protein; proposed to be involved in N-acylethanolamine metabolism; related to mammalian N-acylPE-specific phospholipase D
S000003505,YGR273C,,1.0,12.0,12.0,[12.0],"Putative protein of unknown function; expression downregulated by treatment with 8-methoxypsoralen plus UVA irradiation; not an essential gene; YGR273C has a paralog, YMR295C, that arose from the whole genome duplication"
S000006026,YPL105C,SYH1,1.0,12.0,12.0,[12.0],"Protein of unknown function that influences nuclear pore distribution; co-purifies with ribosomes; contains a GYF domain, which bind proline-rich sequences; deletion extends chronological lifespan; SYH1 has a paralog, SMY2, that arose from the whole genome duplication"
S000006028,YPL107W,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YPL107W is not an essential gene
S000006029,YPL108W,,1.0,12.0,12.0,[12.0],Cytoplasmic protein of unknown function; non-essential gene that is induced in a GDH1 deleted strain with altered redox metabolism; GFP-fusion protein is induced in response to the DNA-damaging agent MMS
S000003059,YGL091C,NBP35,1.0,12.0,12.0,[12.0],Essential cytoplasmic iron-sulfur cluster binding protein; forms a complex with Cfd1p that is involved in iron-sulfur protein assembly in the cytosol; similar to P-loop NTPases
S000028525,YLR307C-A,,1.0,12.0,12.0,[12.0],Putative protein of unknown function
S000003724,YJL188C,BUD19,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 88% of ORF overlaps the verified gene RPL39; diploid mutant displays a weak budding pattern phenotype in a systematic assay"
S000003725,YJL189W,RPL39,1.0,12.0,12.0,[12.0],"Ribosomal 60S subunit protein L39; required for ribosome biogenesis; loss of both Rpl31p and Rpl39p confers lethality; also exhibits genetic interactions with SIS1 and PAB1; homologous to mammalian ribosomal protein L39, no bacterial homolog"
S000001908,YFR012W,DCV1,1.0,12.0,12.0,[12.0],"Protein of unknown function; deletion mutant shows strong genetic interaction with cdc28-as1 mutant in the presence of 1-NM-PP1; DCV1 has a paralog, YOL019W, that arose from the whole genome duplication"
S000003245,YGR013W,SNU71,1.0,12.0,12.0,[12.0],"Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific, no metazoan counterpart"
S000003247,YGR015C,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion
S000002535,YDR128W,MTC5,1.0,12.0,12.0,[12.0],"Subunit of SEACAT, a subcomplex of the SEA complex; Mtc1p, along with Rtc1p and Sea4p, redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex, a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation, thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress"
S000004310,YLR318W,EST2,1.0,12.0,12.0,[12.0],"Reverse transcriptase subunit of the telomerase holoenzyme; essential for telomerase core catalytic activity, involved in other aspects of telomerase assembly and function; mutations in human homolog are associated with aplastic anemia"
S000004959,YNL014W,HEF3,1.0,12.0,12.0,[12.0],"Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog, YEF3, that arose from the whole genome duplication"
S000004956,YNL011C,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; YNL011C is not an essential gene
S000004954,YNL009W,IDP3,1.0,12.0,12.0,[12.0],"Peroxisomal NADP-dependent isocitrate dehydrogenase; catalyzes oxidation of isocitrate to alpha-ketoglutarate with the formation of NADP(H+), required for growth on unsaturated fatty acids; IDP3 has a paralog, IDP2, that arose from the whole genome duplication"
S000001472,YIR033W,MGA2,1.0,12.0,12.0,[12.0],"ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; MGA2 has a paralog, SPT23, that arose from the whole genome duplication"
S000004953,YNL008C,ASI3,1.0,12.0,12.0,[12.0],"Subunit of the nuclear inner membrane Asi ubiquitin ligase complex; Asi complex targets both misfolded proteins and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi1p and Asi2p to ensure the fidelity of SPS-sensor signalling by targeting latent unprocessed forms of Stp1p and Stp2p and maintains the repressed state of gene expression in the absence of inducing amino acids; ASI3 has a paralog, ASI1, that arose from the whole genome duplication"
S000004833,YMR220W,ERG8,1.0,12.0,12.0,[12.0],"Phosphomevalonate kinase; an essential cytosolic enzyme that acts in the biosynthesis of isoprenoids and sterols, including ergosterol, from mevalonate"
S000001671,YKL188C,PXA2,1.0,12.0,12.0,[12.0],"Subunit of heterodimeric peroxisomal ABC transport complex, with Pxa1p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transportesr ABCD1 and ABCD2, and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD), a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant"
S000004176,YLR186W,EMG1,1.0,12.0,12.0,[12.0],"Methyltransferase for rRNA; methylates pseudouridine 18S rRNA residue 1191; member of the SPOUT methyltransferase family; required for maturation of 18S rRNA and for 40S ribosomal subunit production independently of methyltransferase activity; forms homodimers; human ortholog is mutated in Bowen-Conradi syndrome, and equivalent mutation in yeast affects Emg1p dimerization and localization but not methyltransferase activity; human EMG1 complements lethality of null mutation"
S000004170,YLR180W,SAM1,1.0,12.0,12.0,[12.0],"S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; SAM1 has a paralog, SAM2, that arose from the whole genome duplication"
S000001148,YHR106W,TRR2,1.0,12.0,12.0,[12.0],"Mitochondrial thioredoxin reductase; involved in protection against oxidative stress, required with Glr1p to maintain the redox state of Trx3p; contains active-site motif (CAVC) present in prokaryotic orthologs; binds NADPH and FAD; TRR2 has a paralog, TRR1, that arose from the whole genome duplication"
S000004395,YLR403W,SFP1,1.0,12.0,12.0,[12.0],"Regulates transcription of ribosomal protein and biogenesis genes; regulates response to nutrients and stress, G2/M transitions during mitotic cell cycle and DNA-damage response, and modulates cell size; regulated by TORC1 and Mrs6p; sequence of zinc finger, ChIP localization data, and protein-binding microarray (PBM) data, and computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p at others; can form the [ISP+] prion"
S000005575,YOR049C,RSB1,1.0,12.0,12.0,[12.0],Suppressor of sphingoid LCB sensitivity of an LCB-lyase mutation; putative integral membrane transporter or flippase that may transport long chain bases (LCBs) from the cytoplasmic side toward the extracytoplasmic side of the membrane
S000004319,YLR327C,TMA10,1.0,12.0,12.0,[12.0],"Protein of unknown function that associates with ribosomes; protein abundance increases in response to DNA replication stress; TMA10 has a paralog, STF2, that arose from the whole genome duplication"
S000004932,YMR315W,,1.0,12.0,12.0,[12.0],Protein with NADP(H) oxidoreductase activity; transcription is regulated by Stb5p in response to NADPH depletion induced by diamide; promoter contains a putative Stb5p binding site; protein abundance increases in response to DNA replication stress
S000004933,YMR316C-A,,1.0,12.0,12.0,[12.0],Protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; mRNA identified as translated by ribosome profiling data; overlaps the verified gene DIA1/YMR316W
S000004422,YLR430W,SEN1,1.0,12.0,12.0,[12.0],"ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs, snoRNAs, CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription, associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin, implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS"
S000004790,YMR178W,,1.0,12.0,12.0,[12.0],Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus; YMR178W is not an essential gene; protein abundance increases in response to DNA replication stress
S000004820,YMR207C,HFA1,1.0,12.0,12.0,[12.0],Mitochondrial acetyl-coenzyme A carboxylase; catalyzes production of malonyl-CoA in mitochondrial fatty acid biosynthesis; relocalizes from mitochondrion to cytoplasm upon DNA replication stress; genetic and comparative analysis suggests that translation begins at a non-canonical (Ile) start codon at -372 relative to the annotated start codon
S000004821,YMR208W,ERG12,1.0,12.0,12.0,[12.0],"Mevalonate kinase; acts in the biosynthesis of isoprenoids and sterols, including ergosterol, from mevalonate; human MVK functionally complements the lethality of the erg12 null mutation"
S000004826,YMR213W,CEF1,1.0,12.0,12.0,[12.0],"Essential splicing factor; associated with Prp19p and the spliceosome, contains an N-terminal c-Myb DNA binding motif necessary for cell viability but not for Prp19p association, evolutionarily conserved and homologous to S. pombe Cdc5p"
S000004795,YMR183C,SSO2,1.0,12.0,12.0,[12.0],"Plasma membrane t-SNARE; involved in fusion of secretory vesicles at the plasma membrane; syntaxin homolog that is functionally redundant with Sso1p; SSO2 has a paralog, SSO1, that arose from the whole genome duplication"
S000004796,YMR184W,ADD37,1.0,12.0,12.0,[12.0],Protein of unknown function; involved in ER-associated protein degradation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and is induced in response to the DNA-damaging agent MMS; YMR184W is not an essential gene; protein abundance increases in response to DNA replication stress
S000004489,YML027W,YOX1,1.0,12.0,12.0,[12.0],"Homeobox transcriptional repressor; binds to Mcm1p and to early cell cycle boxes (ECBs) in the promoters of cell cycle-regulated genes expressed in M/G1 phase; expression is cell cycle-regulated; phosphorylated by Cdc28p; relocalizes from nucleus to cytoplasm upon DNA replication stress; YOX1 has a paralog, YHP1, that arose from the whole genome duplication"
