,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000002715,YDR307W,PMT7,6.0,13.6625323854,2.27708873091,"[0.032049831, 1.179607, 1.4105614, 1.6170124, 3.9769082, 5.4463935]",Putative protein mannosyltransferase similar to Pmt1p; has a potential role in protein O-glycosylation
S000002177,YDL019C,OSH2,5.0,13.6567994431,2.73135988861,"[0.086497612, 0.50153512, 1.0578283, 3.9609668, 8.0499716]","Member of an oxysterol-binding protein family with seven members; in S. cerevisiae, family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog, SWH1, that arose from the whole genome duplication"
S000002292,YDL134C,PPH21,5.0,13.6514083743,2.73028167486,"[0.23850071, 0.91657263, 1.7324896, 3.9769082, 6.7869372]","Catalytic subunit of protein phosphatase 2A (PP2A); functionally redundant with Pph22p; methylated at C terminus; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; forms nuclear foci upon DNA replication stress; PPH21 has a paralog, PPH22, that arose from the whole genome duplication"
S000001221,YHR178W,STB5,5.0,13.6507146955,2.73014293909,"[0.29508424, 0.61701232, 2.7683218, 4.5618706, 5.4084258]",Transcription factor; involved in regulating multidrug resistance and oxidative stress response; forms a heterodimer with Pdr1p; contains a Zn(II)2Cys6 zinc finger domain that interacts with a pleiotropic drug resistance element in vitro
S000000815,YER013W,PRP22,3.0,13.6438922882,4.54796409607,"[2.4650092, 4.5618706, 6.6170125]",DEAH-box RNA-dependent ATPase/ATP-dependent RNA helicase; associates with lariat intermediates before the second catalytic step of splicing; mediates ATP-dependent mRNA release from the spliceosome and unwinds RNA duplexes; required for proofreading the exon ligation reaction
S000006585,TG(GCC)M,,9.0,13.6403864846,1.51559849828,"[0.086497612, 0.086497612, 0.086497612, 0.61701232, 1.4105614, 1.4105614, 1.8800467, 4.0313559, 4.0313559]","Glycine tRNA (tRNA-Gly), predicted by tRNAscan-SE analysis"
S000006433,YPR133W-A,TOM5,6.0,13.6359048039,2.27265080065,"[0.086497612, 0.086497612, 1.4650092, 1.8800467, 4.0313559, 6.0864978]",Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import of all mitochondrially directed proteins; involved in transfer of precursors from the Tom70p and Tom20p receptors to the Tom40p pore
S000004843,YMR230W,RPS10B,4.0,13.6328344345,3.40820860863,"[1.4650092, 2.4650092, 4.0313559, 5.6714602]","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10, no bacterial homolog; RPS10B has a paralog, RPS10A, that arose from the whole genome duplication"
S000003170,YGL202W,ARO8,7.0,13.629925251,1.94713217872,"[0.23850071, 0.50153512, 0.73248953, 1.9955239, 2.0578282, 2.8800468, 5.2240009]",Aromatic aminotransferase I; expression is regulated by general control of amino acid biosynthesis
S000005367,YOL007C,CSI2,6.0,13.6179831699,2.26966386164,"[0.086497612, 0.23850071, 0.88004673, 1.2019749, 4.8614311, 6.3495321]",Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene
S000001027,YHL035C,VMR1,4.0,13.6149125695,3.40372814238,"[0.50153512, 1.6170124, 4.0313559, 7.4650092]","Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog, YBT1, that arose from the whole genome duplication"
S000028837,YIR018C-A,,2.0,13.6118426323,6.80592131615,"[2.4650092, 11.146833]",Putative protein of unknown function; identified by expression profiling and mass spectrometry
S000006583,TG(GCC)J1,,5.0,13.6104365066,2.72208730131,"[0.086497612, 1.4105614, 1.4105614, 4.0313559, 6.6714602]","Glycine tRNA (tRNA-Gly), predicted by tRNAscan-SE analysis"
S000004257,YLR267W,BOP2,5.0,13.6104363799,2.72208727598,"[0.61701232, 0.76456952, 0.88004673, 1.9955239, 9.3532839]",Protein of unknown function
S000004643,YMR040W,YET2,6.0,13.6038250402,2.26730417336,"[0.086497612, 0.88004673, 1.4650092, 1.9955239, 3.7683218, 5.4084258]","Protein of unknown function that may interact with ribosomes; based on co-purification experiments; homolog of human BAP31 protein; YET2 has a paralog, YET1, that arose from the whole genome duplication"
S000004765,YMR156C,TPP1,7.0,13.5941971689,1.94202816699,"[0.086497612, 0.086497612, 0.88004673, 0.88004673, 3.4463935, 4.0313559, 4.1833591]","DNA 3'-phosphatase; functions in repair of endogenous damage of double-stranded DNA, activity is specific for removal of 3' phosphates at strand breaks; similar to the l-2-haloacid dehalogenase superfamily; homolog of human polynucleotide kinase/3'-phosphatase"
S000000901,YER099C,PRS2,5.0,13.5866271853,2.71732543707,"[0.29508424, 0.50153512, 1.2950842, 5.4084258, 6.0864978]","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP; which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; PRS2 has a paralog, PRS4, that arose from the whole genome duplication"
S000001037,YHL045W,,4.0,13.5828325152,3.39570812881,"[0.35397792, 0.73248953, 4.4463935, 8.0499716]",Putative protein of unknown function; not an essential gene
S000000292,YBR088C,POL30,7.0,13.5823603868,1.94033719812,"[0.34953201, 1.0578283, 1.179607, 1.349532, 1.5015351, 3.9609668, 4.1833591]",Proliferating cell nuclear antigen (PCNA); functions as the sliding clamp for DNA polymerase delta; may function as a docking site for other proteins required for mitotic and meiotic chromosomal DNA replication and for DNA repair
S000003404,YGR172C,YIP1,8.0,13.5680475011,1.69600593764,"[0.086497612, 0.20197484, 0.29508424, 0.61701232, 1.179607, 1.4650092, 4.8614311, 4.8614311]","Integral membrane protein; required for the biogenesis of ER-derived COPII transport vesicles; interacts with Yif1p and Yos1p; localizes to the Golgi, the ER, and COPII vesicles; human homolog YIPF5 can complement yeast yip1 mutant"
S000004766,YMR157C,AIM36,7.0,13.566647239,1.93809246272,"[0.086497612, 0.34953201, 0.34953201, 1.0864977, 2.2950842, 2.4650092, 6.9344945]","Protein of unknown function; null mutant displays reduced respiratory growth and elevated frequency of mitochondrial genome loss; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies"
S000000298,YBR094W,PBY1,3.0,13.56424696,4.52141565333,"[0.086497612, 3.4463935, 10.031356]",Putative tubulin tyrosine ligase associated with P-bodies; may have a role in mRNA metabolism; yeast knockout collection strain identified as a pby1 null mutant is actually wild-type for PBY1 and deleted for mms4
S000000297,YBR093C,PHO5,3.0,13.56424696,4.52141565333,"[0.086497612, 3.4463935, 10.031356]",Repressible acid phosphatase; 1 of 3 repressible acid phosphatases that also mediates extracellular nucleotide-derived phosphate hydrolysis; secretory pathway derived cell surface glycoprotein; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2
S000002648,YDR240C,SNU56,4.0,13.5604649186,3.39011622965,"[0.50153512, 1.8800467, 4.5618706, 6.6170125]","Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific, no metazoan counterpart; interacts with mRNA in commitment complex"
S000003774,YJR013W,GPI14,3.0,13.5448951721,4.51496505737,"[1.2019749, 5.6714602, 6.6714602]","Glycosylphosphatidylinositol-alpha 1,4 mannosyltransferase I; involved in GPI anchor biosynthesis, requires Pbn1p for function; homolog of mammalian PIG-M"
S000006022,YPL101W,ELP4,7.0,13.5390130952,1.93414472789,"[0.086497612, 0.61701232, 0.73248953, 1.0864977, 1.0864977, 1.8800467, 8.0499716]",Subunit of hexameric RecA-like ATPase Elp456 Elongator subcomplex; which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity; null mutation is functionally complemented by human ELP4
S000000261,YBR057C,MUM2,5.0,13.5352376774,2.70704753548,"[0.086497612, 0.61701232, 2.7683218, 3.9769082, 6.0864978]","Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p, which is a component of the origin recognition complex"
S000001665,YKL182W,FAS1,9.0,13.5277391374,1.50308212638,"[0.20197484, 0.23850071, 0.88004673, 1.2950842, 1.4105614, 1.8800467, 1.8800467, 2.2950842, 3.4463935]","Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase, dehydratase, enoyl reductase, malonyl transacylase, and palmitoyl transacylase activities"
S000005067,YNL123W,NMA111,6.0,13.5248733237,2.25414555396,"[0.086497612, 0.50153512, 0.50153512, 1.0864977, 4.5618706, 6.7869372]",Serine protease and general molecular chaperone; involved in response to heat stress and promotion of apoptosis; may contribute to lipid homeostasis; sequence similarity to the mammalian Omi/HtrA2 family of serine proteases
S000004057,YLR067C,PET309,7.0,13.4935840368,1.9276548624,"[0.34953201, 0.76456952, 0.76456952, 0.88004673, 1.6170124, 2.7683218, 6.3495321]",Specific translational activator for the COX1 mRNA; binds to the COX1 mRNA; also influences stability of intron-containing COX1 primary transcripts; localizes to the mitochondrial inner membrane; contains 12 pentatricopeptide repeats (PPRs)
S000002674,YDR266C,HEL2,6.0,13.4904836118,2.2484139353,"[0.20197484, 0.29508424, 0.88004673, 1.9955239, 3.7683218, 6.3495321]",RING finger ubiquitin ligase (E3); involved in ubiquitylation and degradation of excess histones; interacts with Ubc4p and Rad53p; null mutant sensitive to hydroxyurea (HU); green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; computational analysis suggests a role as a transcription factor
S000000316,YBR112C,CYC8,8.0,13.4770735502,1.68463419378,"[0.23850071, 0.29508424, 0.29508424, 0.34953201, 1.8800467, 1.9955239, 3.9769082, 4.4463935]",General transcriptional co-repressor; acts together with Tup1p; also acts as part of a transcriptional co-activator complex that recruits the SWI/SNF and SAGA complexes to promoters; can form the prion [OCT+]
S000003193,YGL225W,VRG4,6.0,13.4718676805,2.24531128009,"[0.88004673, 1.0320498, 1.349532, 2.8800468, 3.2988365, 4.0313559]","Golgi GDP-mannose transporter; regulates Golgi function and glycosylation in Golgi; VRG4 has a paralog, HVG1, that arose from the whole genome duplication"
S000003281,YGR049W,SCM4,6.0,13.4718674496,2.2453112416,"[0.086497612, 0.34953201, 0.50153512, 2.9955239, 4.5618706, 4.9769082]","Mitochondrial outer membrane protein of unknown function; predicted to have 4 transmembrane segments; import is mediated by Tom70p and Mim1p; interacts genetically with a cdc4 mutation; SCM4 has a paralog, ATG33, that arose from the whole genome duplication"
S000004763,YMR154C,RIM13,4.0,13.4673553705,3.36683884263,"[0.35397792, 1.6170124, 4.0313559, 7.4650092]",Calpain-like cysteine protease; involved in proteolytic activation of Rim101p in response to alkaline pH; localizes to punctate structures in alkaline conditions and in vps4 mutant; has similarity to A. nidulans palB
S000004641,YMR038C,CCS1,4.0,13.4629094601,3.36572736502,"[0.88004673, 1.0864977, 4.0313559, 7.4650092]",Copper chaperone for superoxide dismutase Sod1p; involved in oxidative stress protection; Met-X-Cys-X2-Cys motif within N-terminus is involved in insertion of copper into Sod1p under conditions of copper deprivation; required for regulation of yeast copper genes in response to DNA-damaging agents; protein abundance increases in response to DNA replication stress; human homolog CCS can complement yeast ccs1 null mutant
S000002576,YDR169C,STB3,5.0,13.4584332108,2.69168664217,"[0.29508424, 0.34953201, 0.73248953, 4.0313559, 8.0499716]","Ribosomal RNA processing element (RRPE)-binding protein; involved in the glucose-induced transition from quiescence to growth; restricted to nucleus in quiescent cells, released into cytoplasm after glucose repletion; binds Sin3p; relative distribution to the nucleus increases upon DNA replication stress"
S000006049,YPL128C,TBF1,4.0,13.4449879527,3.36124698818,"[0.50153512, 2.4105616, 4.8614311, 5.6714602]","Telobox-containing general regulatory factor; binds TTAGGG repeats within subtelomeric anti-silencing regions (STARs), blocking silent chromatin propagation; binds majority of snoRNA gene promoters, required for full snoRNA expression; caps DSB flanked by long T2AG3 repeats and blocks checkpoint activation"
S000000365,YBR161W,CSH1,5.0,13.4367596507,2.68735193014,"[0.29508424, 0.91657263, 1.8800467, 2.8800468, 7.4650092]","Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog, SUR1, that arose from the whole genome duplication"
S000003975,YLL052C,AQY2,5.0,13.4256481491,2.68512962982,"[0.032049831, 1.4650092, 3.2988365, 4.1833591, 4.4463935]",Water channel that mediates water transport across cell membranes; only expressed in proliferating cells; controlled by osmotic signals; may be involved in freeze tolerance; disrupted by a stop codon in many S. cerevisiae strains
S000000211,YBR007C,DSF2,3.0,13.4166899323,4.47222997745,"[0.61701232, 2.7683218, 10.031356]",Deletion suppressor of mpt5 mutation; relocalizes from bud neck to cytoplasm upon DNA replication stress
S000003645,YJL109C,UTP10,6.0,13.4145901278,2.23576502129,"[0.086497612, 0.50153512, 1.4650092, 2.7683218, 4.0313559, 4.5618706]",Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA; mutant has increased aneuploidy tolerance
S000000782,YEL056W,HAT2,3.0,13.41293782,4.47097927332,"[0.50153512, 2.8800468, 10.031356]","Subunit of the Hat1p-Hat2p histone acetyltransferase complex; required for high affinity binding of the complex to free histone H4, thereby enhancing Hat1p activity; similar to human RbAp46 and 48; has a role in telomeric silencing"
S000002306,YDL147W,RPN5,6.0,13.4115319848,2.2352553308,"[0.29508424, 0.50153512, 1.2950842, 1.8800467, 4.0313559, 5.4084258]","Subunit of the CSN and 26S proteasome lid complexes; similar to mammalian p55 subunit and to another S. cerevisiae regulatory subunit, Rpn7p; Rpn5p is an essential protein; the COP9 signalosome is also known as the CSN"
S000001923,YFR027W,ECO1,6.0,13.4108381942,2.23513969903,"[0.086497612, 0.34953201, 1.6170124, 2.4650092, 4.0313559, 4.8614311]","Acetyltransferase; required for establishment of sister chromatid cohesion; acetylates Mps3p to regulate nuclear organization; modifies Smc3p at replication forks and Mcd1p in response to dsDNA breaks; phosphorylated by three kinases (Cdc28p, Cdc7p, Mck1p) to generate pair of phosphates spaced precisely for recognition by ubiquitin ligase SCF-Cdc4; mutations in human homolog ESCO2 cause Roberts syndrome; relative distribution to nucleus increases upon DNA replication stress"
S000001922,YFR026C,ULI1,6.0,13.4108381942,2.23513969903,"[0.086497612, 0.34953201, 1.6170124, 2.4650092, 4.0313559, 4.8614311]",Protein of unknown function; involved in and induced by the endoplasmic reticulum unfolded protein response (UPR); SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum
S000004264,YLR274W,MCM5,4.0,13.4084618092,3.35211545229,"[0.88004673, 1.179607, 3.2988365, 8.0499716]",Component of the Mcm2-7 hexameric helicase complex; MCM complex is important for priming origins of DNA replication in G1 and becomes an active ATP-dependent helicase that promotes DNA melting and elongation when activated by Cdc7p-Dbf4p in S-phase
S000000699,YCR102C,,5.0,13.4077379704,2.68154759407,"[1.4650092, 2.4105616, 2.4650092, 2.7683218, 4.2988362]",Putative protein of unknown function; involved in copper metabolism; similar to C. carbonum toxD gene; member of the quinone oxidoreductase family
S000005605,YOR079C,ATX2,2.0,13.4039497375,6.70197486877,"[5.9389405, 7.4650092]","Golgi membrane protein involved in manganese homeostasis; overproduction suppresses the sod1 (copper, zinc superoxide dismutase) null mutation"
S000000005,YAL007C,ERP2,8.0,13.38663847,1.67332980875,"[0.086497612, 0.61701232, 0.75451583, 0.88004673, 0.88004673, 1.0864977, 1.8800467, 7.2019749]","Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; role in misfolded protein quality control; forms a heterotrimeric complex with Erp1p, Emp24p, and Erv25p; localized to COPII-coated vesicles; ERP2 has a paralog, ERP4, that arose from the whole genome duplication"
S000001128,YHR086W,NAM8,6.0,13.3750061393,2.22916768988,"[0.29508424, 0.34953201, 0.61701232, 1.4650092, 4.5618706, 6.0864978]","RNA binding protein, component of the U1 snRNP protein; mutants are defective in meiotic recombination and in formation of viable spores, involved in the formation of DSBs through meiosis-specific splicing of REC107 pre-mRNA; Nam8p regulon embraces the meiotic pre-mRNAs of REC107, HFM1, AMA1 SPO22 and PCH2; the putative RNA binding domains RRM2 and RRM3 are required for Nam8p meiotic function"
S000002732,YDR324C,UTP4,5.0,13.3713973761,2.67427947521,"[0.23850071, 0.76456952, 2.3208628, 3.6979322, 6.3495321]",Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; member of t-Utp subcomplex involved with transcription of 35S rRNA transcript; Small Subunit processome is also known as SSU processome
S000005223,YNL279W,PRM1,8.0,13.3704999089,1.67131248862,"[0.29508424, 0.35397792, 0.61701232, 1.4650092, 1.7324896, 1.9955239, 2.4650092, 4.4463935]",Pheromone-regulated multispanning membrane protein; involved in membrane fusion during mating; predicted to have 5 transmembrane segments and a coiled coil domain; localizes to the shmoo tip; regulated by Ste12p
S000002903,YDR495C,VPS3,3.0,13.3683271408,4.45610904694,"[3.3208628, 3.6979322, 6.3495321]","Component of CORVET membrane tethering complex; cytoplasmic protein required for the sorting and processing of soluble vacuolar proteins, acidification of the vacuolar lumen, and assembly of the vacuolar H+-ATPase"
S000001642,YKL159C,RCN1,3.0,13.3683271408,4.45610904694,"[2.3208628, 4.9609666, 6.0864978]",Protein involved in calcineurin regulation during calcium signaling; has similarity to H. sapiens DSCR1 which is found in the Down Syndrome candidate region
S000004841,YMR228W,MTF1,5.0,13.3615720943,2.67231441885,"[0.086497612, 1.4650092, 1.4650092, 2.8800468, 7.4650092]","Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex, enhancing DNA bending and melting to facilitate pre-initiation open complex formation"
S000001859,YFL034C-B,MOB2,4.0,13.351878643,3.33796966076,"[1.7645695, 2.8800468, 3.2988365, 5.4084258]",Activator of Cbk1p kinase; component of the RAM signaling network that regulates cellular polarity and morphogenesis; activation of Cbk1p facilitates the Ace2p-dependent daughter cell-specific transcription of genes involved in cell separation; similar to Mob1p
S000001150,YHR108W,GGA2,4.0,13.3518784642,3.33796961606,"[0.50153512, 1.6170124, 3.7683218, 7.4650092]","Protein that regulates Arf1p, Arf2p to facilitate Golgi trafficking; binds phosphatidylinositol 4-phosphate, which plays a role in TGN localization; has homology to gamma-adaptin; GGA2 has a paralog, GGA1, that arose from the whole genome duplication"
S000000047,YAL049C,AIM2,8.0,13.3453027084,1.66816283856,"[0.086497612, 0.50153512, 1.0864977, 1.4650092, 1.9955239, 1.9955239, 2.7683218, 3.4463935]",Cytoplasmic protein involved in mitochondrial function or organization; null mutant displays reduced frequency of mitochondrial genome loss; potential Hsp82p interactor
S000028538,YDR169C-A,,7.0,13.3325507641,1.90465010915,"[0.23850071, 0.29508424, 0.73248953, 0.88004673, 0.91657263, 4.8614311, 5.4084258]",Putative protein of unknown function; identified by fungal homology and RT-PCR
S000006584,TG(GCC)J2,SUF23,3.0,13.3205226064,4.44017420212,"[0.61701232, 6.0864978, 6.6170125]",Glycine tRNA (tRNA-Gly); can mutate to suppress +1 frameshift mutations
S000002769,YDR361C,BCP1,3.0,13.3198285103,4.43994283676,"[2.8800468, 5.0313559, 5.4084258]","Essential protein involved in nuclear export of Mss4p; Mss4p is a lipid kinase that generates phosphatidylinositol 4,5-biphosphate and plays a role in actin cytoskeleton organization and vesicular transport"
S000005905,YOR378W,AMF1,5.0,13.2863728479,2.65727456957,"[0.086497612, 1.0864977, 2.4650092, 3.4463935, 6.2019749]",Low affinity NH4+ transporter; member of the DHA2 family of drug:H+ anti porters; putative paralog of ATR1; but not required for boron tolerance; non-essential gene
S000001901,YFR005C,SAD1,5.0,13.2863727883,2.65727455765,"[0.086497612, 0.50153512, 0.88004673, 3.7683218, 8.0499716]",Conserved zinc-finger domain protein involved in pre-mRNA splicing; critical for splicing of nearly all intron-containing genes; required for assembly of U4 snRNA into the U4/U6 particle
S000006129,YPL208W,RKM1,4.0,13.2773845494,3.31934613734,"[0.20197484, 0.61701232, 5.6714602, 6.7869372]",SET-domain lysine-N-methyltransferase; catalyzes the formation of dimethyllysine residues on the large ribosomal subunit proteins L23 (Rpl23Ap and Rpl23Bp) and monomethyllysine residues on L18 (Rps18Ap and Rps18Bp)
S000004478,YML016C,PPZ1,7.0,13.272963047,1.89613757815,"[0.61701232, 0.91657263, 1.349532, 1.6170124, 1.8800467, 3.4463935, 3.4463935]","Serine/threonine protein phosphatase Z, isoform of Ppz2p; involved in regulation of potassium transport, which affects osmotic stability, cell cycle progression, and halotolerance"
S000003453,YGR221C,TOS2,5.0,13.2698925138,2.65397850275,"[0.29508424, 0.91657263, 1.9955239, 5.0313559, 5.0313559]","Protein involved in localization of Cdc24p to the site of bud growth; may act as a membrane anchor; localizes to the bud neck and bud tip; potentially phosphorylated by Cdc28p; TOS2 has a paralog, SKG6, that arose from the whole genome duplication"
S000005765,YOR239W,ABP140,5.0,13.2670628503,2.65341257006,"[0.086497612, 1.0864977, 4.0313559, 4.0313559, 4.0313559]",AdoMet-dependent tRNA methyltransferase and actin binding protein; C-terminal domain is responsible for 3-methylcytidine modification of residue 32 of the tRNA anticodon loop of tRNA-Thr and tRNA-Ser and contains an S-adenosylmethionine (AdoMet) binding motif; N-terminal actin binding sequence interacts with actin filaments and localizes to actin patches and cables; N- and C-terminal domains are encoded in separate ORFs that are translated into one protein via a +1 frameshift
S000003350,YGR118W,RPS23A,8.0,13.2625992335,1.65782490419,"[0.032049831, 0.086497612, 0.34953201, 0.34953201, 0.88004673, 1.179607, 4.9769082, 5.4084258]","Ribosomal protein 28 (rp28) of the small (40S) ribosomal subunit; required for translational accuracy; homologous to mammalian ribosomal protein S23 and bacterial S12; RPS23A has a paralog, RPS23B, that arose from the whole genome duplication; deletion of both RPS23A and RPS23B is lethal"
S000002161,YDL003W,MCD1,4.0,13.260904789,3.31522619724,"[1.4105614, 1.6170124, 2.7683218, 7.4650092]",Essential alpha-kleisin subunit of the cohesin complex; required for sister chromatid cohesion in mitosis and meiosis; apoptosis induces cleavage and translocation of a C-terminal fragment to mitochondria; expression peaks in S phase
S000004830,YMR217W,GUA1,8.0,13.2604020201,1.65755025251,"[0.032049831, 0.50153512, 0.88004673, 0.88004673, 0.91657263, 1.0578283, 3.9609668, 5.0313559]","GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools, defects in general protein synthesis, and impaired translation of GCN4 mRNA"
S000004531,YML066C,SMA2,7.0,13.2491649762,1.89273785374,"[0.086497612, 0.20197484, 0.88004673, 1.179607, 1.5015351, 2.4650092, 6.9344945]",Meiosis-specific prospore membrane protein; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation
S000004244,YLR254C,NDL1,8.0,13.2364069223,1.65455086529,"[0.29508424, 0.50153512, 0.73248953, 1.0320498, 1.4650092, 1.8800467, 3.2988365, 4.0313559]",Homolog of nuclear distribution factor NudE; NUDEL; interacts with Pac1p and regulates dynein targeting to microtubule plus ends
S000006429,YLR390W-A,CCW14,9.0,13.2357552126,1.47063946807,"[0.086497612, 0.91657263, 1.0864977, 1.179607, 1.179607, 1.2950842, 1.4650092, 1.9955239, 4.0313559]",Covalently linked cell wall glycoprotein; present in the inner layer of the cell wall
S000004381,YLR389C,STE23,9.0,13.2357552126,1.47063946807,"[0.086497612, 0.91657263, 1.0864977, 1.179607, 1.179607, 1.2950842, 1.4650092, 1.9955239, 4.0313559]",Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor
S000002239,YDL081C,RPP1A,4.0,13.2357069924,3.30892674811,"[0.086497612, 0.34953201, 3.4463935, 9.3532839]",Ribosomal stalk protein P1 alpha; involved in the interaction between translational elongation factors and the ribosome; free (non-ribosomal) P1 stimulates the phosphorylation of the eIF2 alpha subunit (Sui2p) by Gcn2p; accumulation of P1 in the cytoplasm is regulated by phosphorylation and interaction with the P2 stalk component
S000001230,YHR187W,IKI1,5.0,13.2252819017,2.64505638033,"[0.086497612, 1.0578283, 2.8800468, 4.5618706, 4.6390386]",Subunit of hexameric RecA-like ATPase Elp456 Elongator subcomplex; which is required for modification of wobble nucleosides in tRNA; iki1 mutations confer resistance to the K. lactis toxin zymocin
S000000233,YBR029C,CDS1,5.0,13.2193942741,2.64387885481,"[0.086497612, 0.76456952, 2.3208628, 3.6979322, 6.3495321]","Phosphatidate cytidylyltransferase (CDP-diglyceride synthetase); an enzyme that catalyzes that conversion of CTP + phosphate into diphosphate + CDP-diaclglyerol, a critical step in the synthesis of all major yeast phospholipids; human homolog CDS1 can complement yeast cds1 null mutant"
S000003602,YJL066C,MPM1,8.0,13.2179879546,1.65224849433,"[0.50153512, 0.50153512, 0.50153512, 1.4650092, 1.4650092, 1.5015351, 2.0578282, 5.2240009]",Mitochondrial intermembrane space protein of unknown function
S000004706,YMR100W,MUB1,5.0,13.2126157284,2.64252314568,"[0.34953201, 0.88004673, 3.7683218, 3.7683218, 4.4463935]","MYND domain-containing protein; component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex, required for ubiquitination and degradation of Rpn4p; interacts with Ubr2p (E3) and indirectly with Rad6p (E2); short-lived protein degraded in a Ubr2p/Rad6p dependent manner; proposed to function as both a partner and substrate of the Ubr2p/Rad6p ubiquitin ligase; similar to the A. nidulans samB gene"
S000003043,YGL075C,MPS2,3.0,13.2064869404,4.40216231346,"[0.29508424, 5.4463935, 7.4650092]","Essential membrane protein localized at nuclear envelope and SPBs; required for insertion of the newly duplicated spindle pole body into the nuclear envelope; potentially phosphorylated by Cdc28p; MPS2 has a paralog, CSM4, that arose from the whole genome duplication"
S000005882,YOR355W,GDS1,7.0,13.2029154301,1.88613077572,"[0.34953201, 0.35397792, 0.50153512, 0.61701232, 1.4105614, 3.2988365, 6.6714602]","Protein of unknown function; required for growth on glycerol as a carbon source; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
S000004029,YLR039C,RIC1,3.0,13.200599432,4.40019981066,"[0.76456952, 6.0864978, 6.3495321]",Protein involved in retrograde transport to the cis-Golgi network; forms heterodimer with Rgp1p that acts as a GTP exchange factor for Ypt6p; involved in transcription of rRNA and ribosomal protein genes
S000002625,YDR217C,RAD9,3.0,13.2005993128,4.40019977093,"[1.179607, 5.6714602, 6.3495321]","DNA damage-dependent checkpoint protein; required for cell-cycle arrest in G1/S, intra-S, and G2/M, plays a role in postreplication repair (PRR) pathway; transmits checkpoint signal by activating Rad53p and Chk1p; hyperphosphorylated by Mec1p and Tel1p; multiple cyclin dependent kinase consensus sites and the C-terminal BRCT domain contribute to DNA damage checkpoint activation; Rad9p Chk1 Activating Domain (CAD) is phosphorylated at multiple sites by Cdc28p/Clb2p"
S000001330,YIL068C,SEC6,7.0,13.1984692328,1.88549560468,"[0.032049831, 0.086497612, 0.086497612, 0.88004673, 1.4105614, 4.0313559, 6.6714602]",Essential 88kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; anchors the assembled complex to sites of secretion; interacts with SM-like protein and SNARE regulator Sec1p and may recruit it to sites of secretion; binds to SNARE complexes binteracting with Sec9p
S000000881,YER079W,,7.0,13.1903845444,1.8843406492,"[0.086497612, 0.20197484, 1.0320498, 1.0578283, 1.179607, 3.9609668, 5.6714602]",Putative protein of unknown function
